protocol_version,reviewer_slot,wave_id,sequence_in_wave,opaque_item_id,context_label,prompt_text,first_construct_mapping,second_construct_mapping,direction_guess,clarity_rating_1_4,single_response_rating_1_4,universality_rating_1_4,scale_fit_rating_1_4,desirable_direction_guess,risk_flags,fatal_risk_note,stage1_notes
m04-core-expert-kit.v0.1,R06,W3,1,NX-091,앱이나 서비스에서 처음 보는 이용 규칙을 안내받았을 때,왜 그렇게 정해졌는지 배경이 궁금해진다.,OE_IE,NONE,HIGH,4,4,2,4,HIGH,DIGITAL_ACCESS;EDUCATION,NONE,필요한 사용법 밖의 배경을 탐구하지만 앱 접근과 규칙 문해 경험을 전제한다.
m04-core-expert-kit.v0.1,R06,W3,2,NX-017,가깝지는 않은 사람이 힘든 일을 꺼낼 때,그 사람이 느낀 마음보다 일어난 일이 먼저 궁금해진다.,RO_EC,NONE,LOW,4,4,4,4,HIGH,SOCIAL_DESIRABILITY;CULTURAL_ROLE,NONE,상대 마음보다 사건 내용에 먼저 주의를 두며 공감 규범상 낮게 보일 수 있다.
m04-core-expert-kit.v0.1,R06,W3,3,NX-080,해보려던 일이 한 번 잘되지 않았을 때,다시 해도 잘되지 않을 장면이 반복해서 떠오른다.,ER_WD,METHOD,HIGH,3,3,3,4,LOW,CLINICAL_CONTAMINATION;ABILITY;ADJACENT_CONSTRUCT,NONE,실패 예측 걱정을 묻지만 반복적 시각 심상 능력과 침투 사고가 섞일 수 있다.
m04-core-expert-kit.v0.1,R06,W3,4,NX-052,비슷한 일을 반복해서 처리할 때,다음에도 따를 수 있는 순서를 만들어둔다.,SM_OS,NONE,HIGH,4,4,3,4,HIGH,OCCUPATION;SOCIAL_DESIRABILITY,NONE,반복 가능한 순서를 만들어 구조화하는 반응이나 반복 업무 경험 차이가 있다.
m04-core-expert-kit.v0.1,R06,W3,5,NX-150,반복해서 쓰는 물건이나 자료를 둘 때,그때 쓰기 편한 곳에 둔다.,SM_OS,NONE,LOW,3,4,4,4,SIMILAR,ADJACENT_CONSTRUCT,NONE,고정된 탐색 구조보다 순간 편의를 택하는 듯하나 공간 제약과 사용 방식 영향이 있다.
m04-core-expert-kit.v0.1,R06,W3,6,NX-067,사람들과 부담 없이 시간을 보낸 뒤,혼자 조용히 회복할 시간이 필요해진다.,SE_RE,NONE,LOW,4,4,4,4,SIMILAR,NONE,NONE,부담 낮은 사회적 시간 뒤 에너지 회복을 위해 혼자 있기를 원하는 반응이다.
m04-core-expert-kit.v0.1,R06,W3,7,NX-024,중요하게 생각하는 문제에서 의견이 다를 때,내 의견을 말한 뒤 상대가 선택할 여지를 남긴다.,RO_RN,NONE,HIGH,4,4,4,4,HIGH,SOCIAL_DESIRABILITY,NONE,자기 의견을 유지하면서도 상대 선택 여지를 보존하는 반응이 직접적이다.
m04-core-expert-kit.v0.1,R06,W3,8,NX-107,여럿이 일을 나눠 맡았을 때,필요한 시점 전에 내 부분의 진행 상태를 확인한다.,SM_RL,NONE,HIGH,4,4,3,4,HIGH,OCCUPATION;SOCIAL_DESIRABILITY,NONE,분담 역할의 진행을 선제 확인하는 이행 행동이며 협업 경험을 전제한다.
m04-core-expert-kit.v0.1,R06,W3,9,NX-012,작은 불편이 짧은 시간 안에 반복될 때,불편이 반복되어도 감정의 크기는 비슷하게 유지된다.,ER_IR,NONE,LOW,4,4,4,4,LOW,SOCIAL_DESIRABILITY;LIMITER,NONE,반복 좌절에도 감정이 확대되지 않는 낮은 동요 방향이 명확하다.
m04-core-expert-kit.v0.1,R06,W3,10,NX-011,함께 있던 사람이 평소보다 지쳐 보일 때,그 사람이 괜찮은지 자연스럽게 신경이 간다.,RO_EC,NONE,HIGH,3,4,4,4,HIGH,SOCIAL_DESIRABILITY;CULTURAL_ROLE;ADJACENT_CONSTRUCT,NONE,상대 상태에 대한 주의를 묻지만 돌봄 규범과 전반적 공감성도 섞인다.
