protocol_version,reviewer_slot,wave_id,sequence_in_wave,opaque_item_id,context_label,prompt_text,first_construct_mapping,second_construct_mapping,direction_guess,clarity_rating_1_4,single_response_rating_1_4,universality_rating_1_4,scale_fit_rating_1_4,desirable_direction_guess,risk_flags,fatal_risk_note,stage1_notes
m04-core-expert-kit.v0.1,R06,W2,1,NX-029,사소한 선택에서 상대와 원하는 것이 다를 때,상대도 원하는 쪽을 선택할 수 있다는 생각이 든다.,RO_RN,NONE,HIGH,4,4,4,4,HIGH,SOCIAL_DESIRABILITY;CULTURAL_ROLE,NONE,의견 차이에서 상대 선택 여지를 인식하는 반응이며 존중 규범의 정답성이 강하다.
m04-core-expert-kit.v0.1,R06,W2,2,NX-097,여럿의 일정을 맞출 때,다른 사람의 가능 시간을 확인한 뒤 내 시간을 말한다.,SE_AI,RO_RN,LOW,3,3,4,4,HIGH,CULTURAL_ROLE;SOCIAL_DESIRABILITY;ADJACENT_CONSTRUCT,NONE,먼저 표현하기보다 타인을 확인하는 순서이며 배려 규범과 위계가 크게 작용할 수 있다.
m04-core-expert-kit.v0.1,R06,W2,3,NX-020,부담 없는 소규모 대화가 이어질 때,자연스럽게 그 흐름에 함께하게 된다.,SE_RE,NONE,HIGH,4,4,4,4,SIMILAR,NONE,NONE,부담이 낮은 대화에서 참여가 자연스럽게 이어지는 경향을 묻는다.
m04-core-expert-kit.v0.1,R06,W2,4,NX-072,처음 보는 기능이 있는 생활용품을 사용할 때,왜 그런 방식으로 작동하는지 궁금해진다.,OE_IE,NONE,HIGH,4,4,4,4,HIGH,EDUCATION,NONE,사용에 필요한 범위 밖 작동 이유를 탐구하는 반응이나 기술 교육 친숙성이 일부 개입한다.
m04-core-expert-kit.v0.1,R06,W2,5,NX-023,궁금했던 질문의 답을 찾았을 때,그 답이 나온 이유나 배경까지 더 알아본다.,OE_IE,NONE,HIGH,4,4,4,4,HIGH,SOCIAL_DESIRABILITY,NONE,답을 얻은 뒤에도 이유와 배경으로 탐구를 확장하는 반응이 직접적이다.
m04-core-expert-kit.v0.1,R06,W2,6,NX-135,마음에 드는 장면이나 소리를 접한 뒤,곧 다른 생각으로 관심이 옮겨간다.,OE_AE,METHOD,LOW,4,4,3,4,SIMILAR,ACCESS;ABILITY,NONE,미적 인상에 오래 머물지 않는 반응이나 감각 접근 조건이 다를 수 있다.
m04-core-expert-kit.v0.1,R06,W2,7,NX-066,이번 주 안에 할 일이 생겼을 때,할 수 있는 때가 생기면 시작한다.,SM_EP,NONE,HIGH,3,4,3,4,HIGH,SOCIAL_DESIRABILITY;ADJACENT_CONSTRUCT,NONE,기회가 생기면 착수하지만 계획된 시작인지 단순 시간 여유인지 구분이 약하다.
m04-core-expert-kit.v0.1,R06,W2,8,NX-126,해야 하지만 당장 재미나 보상이 적은 일을 할 때,그날의 관심이나 기운에 따라 이어가는 정도가 달라진다.,SM_EP,NONE,LOW,4,3,4,4,HIGH,ATTENTION;ADJACENT_CONSTRUCT;SOCIAL_DESIRABILITY,NONE,낮은 보상에서도 지속하는 정도를 묻지만 주의 조절과 당일 건강 상태가 섞일 수 있다.
m04-core-expert-kit.v0.1,R06,W2,9,NX-102,사소한 일이 생각대로 되지 않을 때,짜증이 금방 커진다.,ER_IR,NONE,HIGH,4,4,4,4,LOW,CLINICAL_CONTAMINATION;SOCIAL_DESIRABILITY,NONE,작은 좌절에서 감정이 빠르게 커지는 반응이 명확하다.
m04-core-expert-kit.v0.1,R06,W2,10,NX-099,다른 사람에게 해주기로 한 일이 있을 때,잊지 않도록 내가 확인할 방법을 마련한다.,SM_RL,SM_OS,HIGH,4,3,4,4,HIGH,MEMORY;SOCIAL_DESIRABILITY;ADJACENT_CONSTRUCT,NONE,약속 이행을 위한 확인 구조를 묻지만 기억 보조와 정리 계획이 함께 포함된다.
m04-core-expert-kit.v0.1,R06,W2,11,NX-065,내가 마쳐야 다른 사람이 이어갈 수 있을 때,상대가 기다리기 전에 필요한 부분을 넘긴다.,SM_RL,NONE,HIGH,4,4,3,4,HIGH,OCCUPATION;SOCIAL_DESIRABILITY,NONE,상대와 연결된 기한과 전달 역할을 선제적으로 이행하나 협업 경험을 전제한다.
m04-core-expert-kit.v0.1,R06,W2,12,NX-117,영상이나 사진의 한 장면을 볼 때,그 인상은 짧게 지나간다.,OE_AE,METHOD,LOW,4,4,2,4,SIMILAR,ACCESS;ABILITY;DIGITAL_ACCESS,NONE,시각 인상에 머무는 시간이 짧다는 반응이나 시각 및 매체 접근을 요구한다.
m04-core-expert-kit.v0.1,R06,W2,13,NX-129,며칠 쉬었다가 다시 이어야 하는 일이 있을 때,어디서부터 다시 할지 확인하고 재개한다.,SM_EP,SM_OS,HIGH,4,3,4,4,HIGH,SOCIAL_DESIRABILITY;ADJACENT_CONSTRUCT,NONE,중단 뒤 복귀를 직접 묻지만 재개 지점 확인이라는 정리 행동도 포함한다.
m04-core-expert-kit.v0.1,R06,W2,14,NX-103,사소한 일이 꼬여 감정이 올라온 뒤,한동안 다른 일을 할 때도 불편한 감정이 이어진다.,ER_IR,NONE,HIGH,4,4,4,4,LOW,CLINICAL_CONTAMINATION;SOCIAL_DESIRABILITY;LIMITER,NONE,좌절 뒤 감정 지속을 분명히 묻지만 한동안의 시간 기준은 주관적이다.
m04-core-expert-kit.v0.1,R06,W2,15,NX-064,의견 충돌이 길어져 답답해졌을 때,상대의 태도나 성격까지 문제로 말한다.,RO_RN,ER_IR,LOW,4,3,4,4,HIGH,SOCIAL_DESIRABILITY;ADJACENT_CONSTRUCT,NONE,의견 문제를 상대 전체 평가로 확장해 존중 저하를 시사하며 감정 반응도 섞인다.
m04-core-expert-kit.v0.1,R06,W2,16,NX-049,하던 중 예상하지 못한 작은 문제가 생겼을 때,불편한 감정이 한꺼번에 올라온다.,ER_IR,NONE,HIGH,4,4,4,4,LOW,CLINICAL_CONTAMINATION;SOCIAL_DESIRABILITY,NONE,예상 밖 작은 문제에서 감정이 급격히 커지는 반응이 직접적이다.
m04-core-expert-kit.v0.1,R06,W2,17,NX-060,결과를 확신하기 어려운 선택을 해야 할 때,같은 걱정을 되짚느라 결정을 미룬다.,ER_WD,NONE,HIGH,4,4,4,4,LOW,CLINICAL_CONTAMINATION;SOCIAL_DESIRABILITY,NONE,불확실성에서 반복 걱정이 결정을 지연시키는 핵심 반응을 묻는다.
m04-core-expert-kit.v0.1,R06,W2,18,NX-125,여럿이 가벼운 활동을 한동안 함께할 때,시간이 지날수록 기운이 줄어든다.,SE_RE,NONE,LOW,4,4,4,4,SIMILAR,NONE,NONE,부담 낮은 집단 참여가 지속될수록 에너지가 감소하는 반응이다.
m04-core-expert-kit.v0.1,R06,W2,19,NX-035,대화 중 전에 들었던 것과 비슷한 설명이 나왔을 때,지금 들은 설명에만 관심을 둔다.,METHOD,OE_IE,UNCLEAR,2,3,3,3,SIMILAR,MEMORY;ABILITY;ADJACENT_CONSTRUCT,NONE,탐구보다 이전 설명을 기억하고 연결하는 능력이 응답을 좌우할 수 있다.
m04-core-expert-kit.v0.1,R06,W2,20,NX-071,하던 일을 일상적인 이유로 잠시 멈춘 뒤,다음 기회에 다시 돌아와 이어간다.,SM_EP,NONE,HIGH,4,4,4,4,HIGH,SOCIAL_DESIRABILITY,NONE,일상적 중단 뒤 다음 기회에 복귀해 지속하는 반응이 명확하다.
m04-core-expert-kit.v0.1,R06,W2,21,NX-101,맡은 일을 약속한 때까지 마치기 어려워졌을 때,약속한 때가 오기 전에 상황을 알리고 다시 맞춘다.,SM_RL,NONE,HIGH,4,4,3,4,HIGH,OCCUPATION;SOCIAL_DESIRABILITY,NONE,기한 변경을 사전에 알리고 재합의하는 역할 이행 반응이며 업무 맥락 연상이 강하다.
m04-core-expert-kit.v0.1,R06,W2,22,NX-007,함께할 계획에서 상대가 다른 방향을 원한다고 다시 말했을 때,상대가 중요하게 보는 조건이 무엇인지 궁금해진다.,RO_RN,NONE,HIGH,4,4,4,4,HIGH,SOCIAL_DESIRABILITY;CULTURAL_ROLE,NONE,상대의 반복된 다른 선택을 존중해 조건을 알아보는 반응이나 배려 규범이 강하다.
m04-core-expert-kit.v0.1,R06,W2,23,NX-009,평범한 일상 장면을 보고 있을 때,보이는 장면만 살펴보고 그대로 지나간다.,OE_CI,METHOD,LOW,3,4,2,4,SIMILAR,ACCESS;ABILITY,NONE,주어진 장면 밖으로 상상을 확장하지 않지만 시각 접근을 직접 전제한다.
m04-core-expert-kit.v0.1,R06,W2,24,NX-086,가벼운 주제에서 의견이 엇갈릴 때,다른 사람들의 반응을 본 뒤 내 생각을 말한다.,SE_AI,ER_WD,LOW,3,3,4,4,SIMILAR,CULTURAL_ROLE;ADJACENT_CONSTRUCT,NONE,의견을 먼저 꺼내지 않는 반응이나 평가 우려와 집단 발화 규범도 개입한다.
m04-core-expert-kit.v0.1,R06,W2,25,NX-090,다른 사람과 정한 내용이 여러 가지일 때,기억나는 내용을 기준으로 움직인다.,METHOD,SM_RL,UNCLEAR,2,3,3,3,HIGH,MEMORY;SOCIAL_DESIRABILITY,NONE,역할 이행보다 여러 합의 내용을 기억하는 능력이 응답을 직접 결정한다.
m04-core-expert-kit.v0.1,R06,W2,26,NX-093,내가 한 것을 다른 사람이 확인할 예정일 때,해야 할 행동을 몇 번이고 다시 망설인다.,ER_WD,SM_EP,HIGH,4,3,4,4,LOW,CLINICAL_CONTAMINATION;ADJACENT_CONSTRUCT;SOCIAL_DESIRABILITY,NONE,평가 가능성 앞 반복 주저를 직접 묻지만 착수 실행과도 겹친다.
m04-core-expert-kit.v0.1,R06,W2,27,NX-056,미뤄도 당장 문제없는 할 일이 생겼을 때,해야 할 때가 가까워져야 첫 행동을 시작한다.,SM_EP,NONE,LOW,4,4,4,4,HIGH,SOCIAL_DESIRABILITY,NONE,마감이 가까워져야 착수하는 낮은 실행 지속 방향이 명확하다.
m04-core-expert-kit.v0.1,R06,W2,28,NX-088,공동 활동의 다음 순서가 정해지지 않았을 때,다른 사람이 방법을 꺼낼 때까지 상황을 살핀다.,SE_AI,NONE,LOW,4,4,4,4,SIMILAR,CULTURAL_ROLE,NONE,집단에서 방법을 먼저 표현하지 않는 반응이며 역할 위계가 발화를 좌우할 수 있다.
m04-core-expert-kit.v0.1,R06,W2,29,NX-078,금방 끝낼 수 있는 부탁을 들어주기로 했을 때,처리할 시점을 정해둔다.,SM_RL,SM_OS,HIGH,4,3,4,4,HIGH,SOCIAL_DESIRABILITY;ADJACENT_CONSTRUCT,NONE,약속 이행을 위해 시점을 정하지만 역할 이행과 계획 구조화가 동시에 측정된다.
m04-core-expert-kit.v0.1,R06,W2,30,NX-092,이야기의 다음 내용을 알기 전,지금까지 나온 이야기만 되짚어보며 기다린다.,OE_CI,METHOD,LOW,3,3,3,4,SIMILAR,MEMORY;ADJACENT_CONSTRUCT,NONE,새 장면을 확장하지 않는 방향이나 이전 이야기 회상 능력도 요구한다.
m04-core-expert-kit.v0.1,R06,W2,31,NX-014,여러 날에 걸쳐 해야 하는 일이 있을 때,손이 가는 날에 몰아서 진행한다.,SM_EP,NONE,LOW,4,4,3,4,HIGH,SOCIAL_DESIRABILITY;ADJACENT_CONSTRUCT,NONE,꾸준한 분산 지속보다 동기 있는 날에 몰아 하는 반응이며 시간 여건 영향이 남는다.
m04-core-expert-kit.v0.1,R06,W2,32,NX-004,해야 할 일이 몇 가지 겹쳐 있을 때,할 일을 순서나 묶음으로 정리한다.,SM_OS,NONE,HIGH,4,4,4,4,HIGH,SOCIAL_DESIRABILITY,NONE,겹친 일을 반복해서 따를 수 있는 순서나 묶음으로 구조화한다.
m04-core-expert-kit.v0.1,R06,W2,33,NX-019,함께하는 방식에 작은 조정이 필요할 때,바꾸고 싶은 부분을 먼저 말한다.,SE_AI,NONE,HIGH,4,4,4,4,SIMILAR,CULTURAL_ROLE,NONE,공동 방식에 관한 의견을 먼저 밖으로 꺼내는 반응이 직접적이나 위계 영향을 받는다.
m04-core-expert-kit.v0.1,R06,W2,34,NX-045,끝내기까지 작은 마무리만 남았을 때,필요해지는 시점까지 남은 부분을 그대로 둔다.,SM_EP,NONE,LOW,4,4,4,4,HIGH,SOCIAL_DESIRABILITY,NONE,작은 마무리를 즉시 끝내지 않고 필요 시점까지 미루는 반응이다.
m04-core-expert-kit.v0.1,R06,W2,35,NX-059,여러 단계를 거친 일을 마치기 전에,빠뜨린 부분이 없는지 정해둔 순서로 살핀다.,SM_OS,SM_EP,HIGH,4,3,3,4,HIGH,SOCIAL_DESIRABILITY;ADJACENT_CONSTRUCT,NONE,정해둔 점검 순서를 따르는 구조화와 마무리 행동이 함께 포함된다.
m04-core-expert-kit.v0.1,R06,W2,36,NX-015,상대의 답이나 반응이 늦어질 때,좋지 않은 이유가 반복해서 떠오른다.,ER_WD,NONE,HIGH,4,4,4,4,LOW,CLINICAL_CONTAMINATION;SOCIAL_DESIRABILITY,NONE,대인 불확실성에서 부정적 가능성이 반복되는 걱정 반응을 직접 묻는다.
m04-core-expert-kit.v0.1,R06,W2,37,NX-087,상대의 말이 끝난 뒤 해결 방법이 떠올랐을 때,떠오른 해결 방법부터 말한다.,RO_EC,NONE,LOW,4,4,4,4,HIGH,SOCIAL_DESIRABILITY,NONE,상대 마음 확인보다 해결 방법을 우선 말하는 주의 방향이 명확하다.
m04-core-expert-kit.v0.1,R06,W2,38,NX-075,결과가 아직 정해지지 않은 일을 기다릴 때,잘못될 가능성이 여러 번 떠오른다.,ER_WD,NONE,HIGH,4,4,4,4,LOW,CLINICAL_CONTAMINATION;SOCIAL_DESIRABILITY,NONE,불확실한 결과를 기다리며 부정적 가능성이 반복되는 반응이다.
m04-core-expert-kit.v0.1,R06,W2,39,NX-031,함께 준비한 일이 잘 풀리지 않았을 때,처음에는 일이 어긋난 부분에 주의가 간다.,RO_EC,NONE,LOW,4,4,4,4,SIMILAR,NONE,NONE,사람 마음보다 문제 원인에 먼저 주의를 두는 반응을 직접 묻는다.
m04-core-expert-kit.v0.1,R06,W2,40,NX-002,처음 들어간 일상 공간을 둘러볼 때,그곳이 주는 분위기에 관심이 간다.,OE_AE,NONE,HIGH,4,4,3,4,SIMILAR,ACCESS,NONE,공간의 분위기와 인상에 관심이 머무는 경향이나 감각 접근 조건이 다를 수 있다.
