protocol_version,reviewer_slot,wave_id,sequence_in_wave,opaque_item_id,context_label,prompt_text,first_construct_mapping,second_construct_mapping,direction_guess,clarity_rating_1_4,single_response_rating_1_4,universality_rating_1_4,scale_fit_rating_1_4,desirable_direction_guess,risk_flags,fatal_risk_note,stage1_notes
m04-core-expert-kit.v0.1,R01,W1,1,NX-035,대화 중 전에 들었던 것과 비슷한 설명이 나왔을 때,지금 들은 설명에만 관심을 둔다.,OE_IE,METHOD,LOW,3,2,4,3,HIGH,MEMORY;ATTENTION;ADJACENT_CONSTRUCT,NONE,과거 내용 기억과 현재 주의 유지가 답을 크게 좌우할 수 있다.
m04-core-expert-kit.v0.1,R01,W1,2,NX-098,누군가 힘들었던 일을 이야기할 때,그 사람이 어떤 마음이었는지에 주의가 간다.,RO_EC,NONE,UNCLEAR,4,3,4,4,UNCLEAR,SOCIAL_DESIRABILITY,NONE,상대 마음 쪽 반응은 분명하지만 코드북만으로 어느 쪽이 HIGH인지는 확정하기 어렵다.
m04-core-expert-kit.v0.1,R01,W1,3,NX-016,상대의 실수 때문에 함께한 일에 문제가 생겼을 때,고쳐야 할 행동을 중심으로 말한다.,RO_RN,RO_EC,HIGH,3,2,4,3,HIGH,SOCIAL_DESIRABILITY;ADJACENT_CONSTRUCT,NONE,행동 중심 피드백은 사람 존중뿐 아니라 의사소통 기술을 반영할 수 있다.
m04-core-expert-kit.v0.1,R01,W1,4,NX-148,평범한 일상 장면을 보고 있을 때,다르게 이어질 장면을 떠올려본다.,OE_CI,NONE,HIGH,4,4,4,4,SIMILAR,NONE,NONE,
m04-core-expert-kit.v0.1,R01,W1,5,NX-088,공동 활동의 다음 순서가 정해지지 않았을 때,다른 사람이 방법을 꺼낼 때까지 상황을 살핀다.,SE_AI,NONE,LOW,4,4,3,4,SIMILAR,CULTURAL_ROLE,NONE,모임 내 역할 규범에 따라 먼저 말하는 정도가 달라질 수 있다.
m04-core-expert-kit.v0.1,R01,W1,6,NX-092,이야기의 다음 내용을 알기 전,지금까지 나온 이야기만 되짚어보며 기다린다.,OE_CI,METHOD,LOW,3,3,4,3,SIMILAR,MEMORY;ATTENTION;ADJACENT_CONSTRUCT,NONE,상상하지 않음과 앞내용을 기억해 정리함이 함께 들어 있다.
m04-core-expert-kit.v0.1,R01,W1,7,NX-046,다른 사람과 정한 내용이 여러 가지일 때,내가 맡은 내용과 시점을 다시 확인한다.,SM_RL,SM_OS,HIGH,4,3,3,4,HIGH,SOCIAL_DESIRABILITY;OCCUPATION;ADJACENT_CONSTRUCT,NONE,이행 의지와 일정 구조화가 함께 반영된다.
m04-core-expert-kit.v0.1,R01,W1,8,NX-112,중요하게 생각하는 문제에서 의견이 다를 때,내 입장을 받아들이게 할 방법이 먼저 떠오른다.,RO_RN,SE_AI,LOW,4,3,4,4,HIGH,SOCIAL_DESIRABILITY;ADJACENT_CONSTRUCT,NONE,설득 성향과 상대 선택 여지 제한이 겹친다.
m04-core-expert-kit.v0.1,R01,W1,9,NX-103,사소한 일이 꼬여 감정이 올라온 뒤,한동안 다른 일을 할 때도 불편한 감정이 이어진다.,ER_IR,NONE,HIGH,4,4,4,4,LOW,NONE,NONE,
m04-core-expert-kit.v0.1,R01,W1,10,NX-063,익숙한 사람들과 한동안 이야기를 나눌 때,혼자 조용히 있을 시간이 필요해진다.,SE_RE,NONE,LOW,4,4,4,4,SIMILAR,NONE,NONE,
m04-core-expert-kit.v0.1,R01,W1,11,NX-132,하나의 가벼운 가능성이 떠올랐을 때,뒤에 이어질 장면까지 펼쳐본다.,OE_CI,NONE,HIGH,4,4,4,4,SIMILAR,NONE,NONE,
m04-core-expert-kit.v0.1,R01,W1,12,NX-065,내가 마쳐야 다른 사람이 이어갈 수 있을 때,상대가 기다리기 전에 필요한 부분을 넘긴다.,SM_RL,SM_EP,HIGH,4,3,3,4,HIGH,SOCIAL_DESIRABILITY;OCCUPATION;ADJACENT_CONSTRUCT,NONE,역할 이행과 제때 마무리하는 실행 지속성이 겹친다.
m04-core-expert-kit.v0.1,R01,W1,13,NX-119,며칠 쉬었다가 다시 이어야 하는 일이 있을 때,다시 하고 싶은 마음이나 계기가 생길 때 재개한다.,SM_EP,NONE,LOW,4,4,4,4,HIGH,NONE,NONE,
