protocol_version,reviewer_slot,wave_id,sequence_in_wave,opaque_item_id,context_label,prompt_text,first_construct_mapping,second_construct_mapping,direction_guess,clarity_rating_1_4,single_response_rating_1_4,universality_rating_1_4,scale_fit_rating_1_4,desirable_direction_guess,risk_flags,fatal_risk_note,stage1_notes
m04-core-expert-kit.v0.1,R04,W2,1,NX-034,의견 충돌이 길어져 답답해졌을 때,상대 자체와 지금 의견의 문제는 다르다는 생각이 든다.,RO_RN,NONE,HIGH,4,4,4,4,HIGH,SOCIAL_DESIRABILITY,NONE,갈등 중에도 사람의 존엄과 현재 의견 문제를 분리하는 반응이다.
m04-core-expert-kit.v0.1,R04,W2,2,NX-037,사소한 일이 생각대로 되지 않을 때,불편해도 감정의 크기는 천천히 변한다.,ER_IR,NONE,LOW,4,4,4,4,HIGH,SOCIAL_DESIRABILITY,NONE,작은 좌절에서 감정 강도가 빠르게 커지지 않는 반응이다.
m04-core-expert-kit.v0.1,R04,W2,3,NX-061,다른 사람에게 해주기로 한 일이 있을 때,상대가 다시 말해주면 챙긴다.,SM_RL,NONE,LOW,3,2,4,2,UNCLEAR,LIMITER;RESPONSE_OPTION;SOCIAL_DESIRABILITY,NONE,약속 이행이 상대의 재알림에 의존하지만 재알림 뒤 챙기는 빈도만으로는 자발적 이행 수준이 모호하다.
m04-core-expert-kit.v0.1,R04,W2,4,NX-031,함께 준비한 일이 잘 풀리지 않았을 때,처음에는 일이 어긋난 부분에 주의가 간다.,RO_EC,NONE,LOW,3,3,4,3,SIMILAR,NONE,NONE,상대 마음보다 문제 원인에 주의가 먼저 가는 반응으로 읽히지만 상대 감정 단서가 약하다.
m04-core-expert-kit.v0.1,R04,W2,5,NX-006,영화나 드라마의 중간 장면만 우연히 봤을 때,그 장면 앞뒤에 무슨 일이 있었을지 떠올려본다.,OE_CI,NONE,HIGH,4,4,4,4,SIMILAR,NONE,NONE,주어진 한 장면 밖의 앞뒤 이야기를 자발적으로 확장한다.
m04-core-expert-kit.v0.1,R04,W2,6,NX-109,영상을 보거나 대화하던 중 처음 듣는 개념이 나왔을 때,영상이나 대화를 이해할 만큼만 뜻을 확인한다.,OE_IE,NONE,LOW,4,4,4,4,SIMILAR,NONE,NONE,현재 내용을 이해하는 데 필요한 범위까지만 개념을 확인한다.
m04-core-expert-kit.v0.1,R04,W2,7,NX-054,가까운 사람이 계획한 일이 뜻대로 되지 않았다고 메시지를 보낼 때,처음에는 그 사람이 지금 어떤 마음일지가 궁금해진다.,RO_EC,NONE,HIGH,4,4,4,4,HIGH,SOCIAL_DESIRABILITY,NONE,실패 원인보다 상대의 현재 마음에 주의가 먼저 간다.
m04-core-expert-kit.v0.1,R04,W2,8,NX-083,하늘이나 나무 같은 일상 풍경을 볼 때,잠시 본 뒤 하던 일로 관심이 돌아간다.,OE_AE,METHOD,LOW,4,2,4,3,SIMILAR,ATTENTION;ADJACENT_CONSTRUCT,NONE,풍경의 인상에 머무는 경향과 일반적인 주의 지속 시간이 섞인다.
m04-core-expert-kit.v0.1,R04,W2,9,NX-150,반복해서 쓰는 물건이나 자료를 둘 때,그때 쓰기 편한 곳에 둔다.,SM_OS,NONE,LOW,3,3,4,3,SIMILAR,LIMITER,NONE,반복해 찾을 구조보다 당장의 편의를 우선하지만 공간 제약과 사용 위치가 영향을 준다.
m04-core-expert-kit.v0.1,R04,W2,10,NX-120,사람들과 부담 없이 시간을 보낸 뒤,기운이 살아난 느낌이 든다.,SE_RE,NONE,HIGH,4,4,4,4,SIMILAR,NONE,NONE,가벼운 사회적 시간 뒤 에너지가 살아나는 반응이다.
m04-core-expert-kit.v0.1,R04,W2,11,NX-022,일상에서 음악을 들을 때,그 인상에 머무는 시간은 짧다.,OE_AE,METHOD,LOW,3,2,4,3,SIMILAR,ATTENTION;MEMORY;ADJACENT_CONSTRUCT,NONE,음악 인상에 대한 관심과 일반 주의 및 기억 지속을 분리하기 어렵다.
m04-core-expert-kit.v0.1,R04,W2,12,NX-015,상대의 답이나 반응이 늦어질 때,좋지 않은 이유가 반복해서 떠오른다.,ER_WD,NONE,HIGH,4,3,4,4,LOW,ADJACENT_CONSTRUCT;SOCIAL_DESIRABILITY,NONE,불확실한 반응 지연에 부정 가능성이 반복되지만 관계 불안 해석과 겹칠 수 있다.
m04-core-expert-kit.v0.1,R04,W2,13,NX-141,사소한 선택에서 상대와 원하는 것이 다를 때,내가 원하는 쪽으로 정할 이유가 먼저 떠오른다.,RO_RN,NONE,LOW,4,4,4,4,LOW,SOCIAL_DESIRABILITY,NONE,상대의 선택 여지보다 자기 선호를 관철할 이유가 먼저 떠오른다.
m04-core-expert-kit.v0.1,R04,W2,14,NX-138,대화 중 전에 들었던 것과 비슷한 설명이 나왔을 때,예전에 들은 내용과 어떻게 연결되는지 생각해본다.,OE_IE,METHOD,HIGH,4,2,3,3,SIMILAR,MEMORY;EDUCATION;ADJACENT_CONSTRUCT,NONE,개념 연결 탐구와 과거 내용을 기억하고 지식을 보유한 정도가 함께 측정된다.
m04-core-expert-kit.v0.1,R04,W2,15,NX-021,여럿이 모였지만 대화가 시작되지 않았을 때,다른 사람이 대화를 시작한 뒤 참여한다.,SE_AI,NONE,LOW,4,4,4,4,SIMILAR,NONE,NONE,대화를 먼저 시작하기보다 타인이 시작한 뒤 의견 교류에 들어간다.
m04-core-expert-kit.v0.1,R04,W2,16,NX-122,나중에 다시 쓸 자료를 보관할 때,지금 쓰는 곳과 가까운 곳에 둔다.,SM_OS,NONE,LOW,3,3,4,3,SIMILAR,LIMITER,NONE,재사용을 위한 안정적 위치보다 현재 위치의 편의를 우선하며 공간 조건의 영향이 있다.
m04-core-expert-kit.v0.1,R04,W2,17,NX-118,여럿이 편하게 이야기를 나눌 때,참여하는 시간을 짧게 조절하고 싶어진다.,SE_RE,NONE,LOW,4,4,4,4,SIMILAR,NONE,NONE,부담 없는 대화에서도 참여 시간을 줄여 에너지를 조절하려는 반응이다.
