protocol_version,reviewer_slot,wave_id,sequence_in_wave,opaque_item_id,context_label,prompt_text,first_construct_mapping,second_construct_mapping,direction_guess,clarity_rating_1_4,single_response_rating_1_4,universality_rating_1_4,scale_fit_rating_1_4,desirable_direction_guess,risk_flags,fatal_risk_note,stage1_notes
m04-core-expert-kit.v0.1,R01,W2,1,NX-089,가깝지는 않은 사람이 힘든 일에 대한 내 의견을 물을 때,처음에는 그 사람이 어떤 마음이었는지가 궁금해진다.,RO_EC,NONE,UNCLEAR,4,3,4,4,UNCLEAR,SOCIAL_DESIRABILITY,NONE,상대 마음 쪽 반응은 분명하지만 코드북만으로 어느 쪽이 HIGH인지는 확정하기 어렵다.
m04-core-expert-kit.v0.1,R01,W2,2,NX-077,관심 있는 주제로 대화가 길어질 때,잠시 대화에서 벗어나고 싶어진다.,SE_RE,NONE,LOW,4,4,4,4,SIMILAR,NONE,NONE,
m04-core-expert-kit.v0.1,R01,W2,3,NX-113,처음 만난 사람들과 가볍게 이야기할 때,대화 흐름에 함께할수록 기운이 붙는다.,SE_RE,NONE,HIGH,4,4,3,4,SIMILAR,CULTURAL_ROLE,NONE,첫 만남의 규범과 긴장 수준이 에너지 반응에 영향을 줄 수 있다.
m04-core-expert-kit.v0.1,R01,W2,4,NX-054,가까운 사람이 계획한 일이 뜻대로 되지 않았다고 메시지를 보낼 때,처음에는 그 사람이 지금 어떤 마음일지가 궁금해진다.,RO_EC,NONE,UNCLEAR,4,3,3,4,UNCLEAR,RELATIONSHIP_STATUS;SOCIAL_DESIRABILITY,NONE,관계의 친밀도와 메시지 맥락에 따라 반응이 달라질 수 있다.
m04-core-expert-kit.v0.1,R01,W2,5,NX-085,여럿이 일을 나눠 맡았을 때,다른 사람이 물어볼 때 내 부분의 진행 상태를 확인한다.,SM_RL,NONE,LOW,4,3,3,4,HIGH,SOCIAL_DESIRABILITY;OCCUPATION;ADJACENT_CONSTRUCT,NONE,확인 시점만 제시되어 실제 역할 이행 여부는 드러나지 않는다.
m04-core-expert-kit.v0.1,R01,W2,6,NX-001,해야 할 일이 몇 가지 겹쳐 있을 때,그때 눈에 띄는 일부터 처리한다.,SM_OS,SM_EP,LOW,4,3,4,4,HIGH,ATTENTION;ADJACENT_CONSTRUCT,NONE,주의를 끄는 정도와 일의 구조화가 함께 반영된다.
m04-core-expert-kit.v0.1,R01,W2,7,NX-025,인터넷에서 같은 주제를 다르게 설명하는 글 두 개를 발견했을 때,각 글이 어떤 근거로 설명하는지 비교해본다.,OE_IE,METHOD,HIGH,4,3,3,4,SIMILAR,ABILITY;EDUCATION;DIGITAL_ACCESS;ADJACENT_CONSTRUCT,NONE,탐구 성향과 읽기 능력 및 온라인 접근성이 함께 작용한다.
m04-core-expert-kit.v0.1,R01,W2,8,NX-095,처음 들어간 일상 공간을 둘러볼 때,분위기에는 눈길이 짧게 머문다.,OE_AE,NONE,LOW,4,4,3,4,SIMILAR,NONE,NONE,
m04-core-expert-kit.v0.1,R01,W2,9,NX-036,여럿의 일정을 맞출 때,내가 가능한 시간을 먼저 알린다.,SE_AI,SM_RL,HIGH,4,3,4,4,SIMILAR,CULTURAL_ROLE;ADJACENT_CONSTRUCT,NONE,먼저 표현하기와 일정 협력 행동이 겹친다.
m04-core-expert-kit.v0.1,R01,W2,10,NX-047,누군가 속상한 일과 해결할 문제를 함께 이야기할 때,원인과 해결할 부분이 먼저 눈에 들어온다.,RO_EC,NONE,UNCLEAR,4,4,4,4,UNCLEAR,NONE,NONE,원인과 해결 쪽 반응은 직접적이지만 코드북에 HIGH 극이 명시되지 않았다.
m04-core-expert-kit.v0.1,R01,W2,11,NX-017,가깝지는 않은 사람이 힘든 일을 꺼낼 때,그 사람이 느낀 마음보다 일어난 일이 먼저 궁금해진다.,RO_EC,NONE,UNCLEAR,4,4,3,4,UNCLEAR,RELATIONSHIP_STATUS,NONE,관계 거리와 대화 목적이 주의 순서에 영향을 줄 수 있다.
m04-core-expert-kit.v0.1,R01,W2,12,NX-039,결과를 확신하기 어려운 선택을 해야 할 때,걱정이 생겨도 필요한 시점에는 결정을 내린다.,ER_WD,NONE,LOW,4,3,4,4,LOW,SOCIAL_DESIRABILITY;ADJACENT_CONSTRUCT,NONE,걱정의 발생과 결정 행동이 한 문항 안에서 서로 다른 층위로 제시된다.
m04-core-expert-kit.v0.1,R01,W2,13,NX-080,해보려던 일이 한 번 잘되지 않았을 때,다시 해도 잘되지 않을 장면이 반복해서 떠오른다.,ER_WD,NONE,HIGH,4,4,4,4,LOW,CLINICAL_CONTAMINATION,NONE,현재 불안이나 기분 상태가 반복적 실패 예상에 영향을 줄 수 있다.
m04-core-expert-kit.v0.1,R01,W2,14,NX-096,영상이나 사진의 한 장면을 볼 때,그 장면이 주는 인상을 곱씹어본다.,OE_AE,NONE,HIGH,4,4,4,4,SIMILAR,NONE,NONE,
m04-core-expert-kit.v0.1,R01,W2,15,NX-033,금방 끝낼 수 있는 부탁을 들어주기로 했을 때,다시 생각났을 때 처리한다.,SM_RL,METHOD,LOW,4,2,4,4,HIGH,MEMORY;SOCIAL_DESIRABILITY;ADJACENT_CONSTRUCT,NONE,약속 이행보다 부탁을 다시 떠올리는 기억 효과가 답을 크게 좌우한다.
m04-core-expert-kit.v0.1,R01,W2,16,NX-093,내가 한 것을 다른 사람이 확인할 예정일 때,해야 할 행동을 몇 번이고 다시 망설인다.,ER_WD,NONE,HIGH,2,3,3,3,LOW,CLINICAL_CONTAMINATION;LIMITER;SOCIAL_DESIRABILITY,NONE,해야 할 행동을 다시 망설인다는 표현이 구체적으로 어떤 행동인지 모호하다.
m04-core-expert-kit.v0.1,R01,W2,17,NX-076,작은 불편이 짧은 시간 안에 반복될 때,처음보다 짜증이 빠르게 쌓인다.,ER_IR,NONE,HIGH,4,4,4,4,LOW,NONE,NONE,
m04-core-expert-kit.v0.1,R01,W2,18,NX-043,상대와 의견이 달라 대화가 길어질 때,의견 차이가 이어져도 감정의 크기는 크게 달라지지 않는다.,ER_IR,NONE,LOW,4,4,4,4,LOW,NEGATION;SOCIAL_DESIRABILITY,NONE,
m04-core-expert-kit.v0.1,R01,W2,19,NX-058,함께 준비한 일이 잘 풀리지 않았을 때,처음에는 함께한 사람들의 마음에 주의가 간다.,RO_EC,NONE,UNCLEAR,4,3,4,4,UNCLEAR,SOCIAL_DESIRABILITY,NONE,사람 마음 쪽 반응은 분명하지만 HIGH 방향은 코드북에서 확정할 수 없다.
m04-core-expert-kit.v0.1,R01,W2,20,NX-028,마음에 드는 장면이나 소리를 접한 뒤,그때의 느낌을 다시 떠올려본다.,OE_AE,METHOD,HIGH,4,3,4,4,SIMILAR,MEMORY;ADJACENT_CONSTRUCT,NONE,미적 인상에 머무는 경향과 경험을 회상하는 능력이 겹친다.
m04-core-expert-kit.v0.1,R01,W2,21,NX-079,반복해서 쓰는 물건이나 자료를 둘 때,다시 찾을 자리를 정해둔다.,SM_OS,NONE,HIGH,4,4,4,4,HIGH,NONE,NONE,
m04-core-expert-kit.v0.1,R01,W2,22,NX-032,맡은 일을 약속한 때까지 마치기 어려워졌을 때,약속한 때가 가까워진 뒤 상황을 알린다.,SM_RL,NONE,LOW,4,3,3,4,HIGH,SOCIAL_DESIRABILITY;OCCUPATION,NONE,얼마나 가까운 시점인지 해석이 관계와 업무 관행에 따라 달라질 수 있다.
m04-core-expert-kit.v0.1,R01,W2,23,NX-072,처음 보는 기능이 있는 생활용품을 사용할 때,왜 그런 방식으로 작동하는지 궁금해진다.,OE_IE,NONE,HIGH,4,4,3,4,SIMILAR,NONE,NONE,
m04-core-expert-kit.v0.1,R01,W2,24,NX-056,미뤄도 당장 문제없는 할 일이 생겼을 때,해야 할 때가 가까워져야 첫 행동을 시작한다.,SM_EP,SM_OS,LOW,4,3,4,4,HIGH,SOCIAL_DESIRABILITY;ADJACENT_CONSTRUCT,NONE,착수 지속성과 일정 계획 여부가 함께 반영된다.
m04-core-expert-kit.v0.1,R01,W2,25,NX-005,누군가 해결책을 묻지 않고 속상한 일을 이야기할 때,이야기의 원인과 결과가 먼저 궁금해진다.,RO_EC,NONE,UNCLEAR,4,4,4,4,UNCLEAR,NONE,NONE,원인과 결과 쪽 반응은 직접적이지만 코드북에 HIGH 극이 명시되지 않았다.
m04-core-expert-kit.v0.1,R01,W2,26,NX-138,대화 중 전에 들었던 것과 비슷한 설명이 나왔을 때,예전에 들은 내용과 어떻게 연결되는지 생각해본다.,OE_IE,METHOD,HIGH,3,2,4,3,SIMILAR,MEMORY;ADJACENT_CONSTRUCT,NONE,개념 연결 탐구와 과거 설명을 기억하는 능력이 분리되지 않는다.
m04-core-expert-kit.v0.1,R01,W2,27,NX-041,누군가 힘들었던 일을 이야기할 때,무슨 일이 있었는지부터 확인한다.,RO_EC,NONE,UNCLEAR,4,4,4,4,UNCLEAR,NONE,NONE,사건 쪽 주의는 분명하지만 HIGH 방향은 코드북에서 확정할 수 없다.
m04-core-expert-kit.v0.1,R01,W2,28,NX-010,상대의 실수 때문에 함께한 일에 문제가 생겼을 때,그 사람의 태도나 성격까지 함께 말한다.,RO_RN,ER_IR,LOW,4,3,4,4,HIGH,SOCIAL_DESIRABILITY;ADJACENT_CONSTRUCT,NONE,사람을 평가하는 반응은 존중 저하와 감정 동요가 함께 반영될 수 있다.
m04-core-expert-kit.v0.1,R01,W2,29,NX-009,평범한 일상 장면을 보고 있을 때,보이는 장면만 살펴보고 그대로 지나간다.,OE_CI,NONE,LOW,4,4,4,4,SIMILAR,LIMITER,NONE,
m04-core-expert-kit.v0.1,R01,W2,30,NX-050,공동 활동의 다음 순서가 정해지지 않았을 때,진행할 방법을 먼저 제안한다.,SE_AI,NONE,HIGH,4,4,3,4,SIMILAR,CULTURAL_ROLE,NONE,모임의 공식 역할이 먼저 제안하는 행동에 영향을 줄 수 있다.
m04-core-expert-kit.v0.1,R01,W2,31,NX-038,이야기의 다음 내용을 알기 전,이어질 장면을 머릿속으로 떠올려본다.,OE_CI,NONE,HIGH,4,4,4,4,SIMILAR,NONE,NONE,
