protocol_version,reviewer_slot,wave_id,sequence_in_wave,opaque_item_id,context_label,prompt_text,first_construct_mapping,second_construct_mapping,direction_guess,clarity_rating_1_4,single_response_rating_1_4,universality_rating_1_4,scale_fit_rating_1_4,desirable_direction_guess,risk_flags,fatal_risk_note,stage1_notes
m04-core-expert-kit.v0.1,R03,W1,1,NX-144,내 제안을 충분히 설명한 뒤 상대가 원하지 않는다고 말했을 때,그 선택을 그대로 둔다.,RO_RN,NONE,HIGH,4,4,3,4,HIGH,SOCIAL_DESIRABILITY,NONE,거절을 그대로 두는 반응은 즉시 이해되지만 최근 6개월 안에 해당 장면이 없을 수 있고 바람직한 답이 뚜렷하다.
m04-core-expert-kit.v0.1,R03,W1,2,NX-039,결과를 확신하기 어려운 선택을 해야 할 때,걱정이 생겨도 필요한 시점에는 결정을 내린다.,ER_WD,NONE,LOW,3,3,4,3,HIGH,SOCIAL_DESIRABILITY;LIMITER,NONE,걱정과 결정이라는 두 반응이 함께 있으며 필요한 시점의 기준도 사람마다 달라 한 번에 빈도를 고르기 약간 어렵다.
m04-core-expert-kit.v0.1,R03,W1,3,NX-029,사소한 선택에서 상대와 원하는 것이 다를 때,상대도 원하는 쪽을 선택할 수 있다는 생각이 든다.,RO_RN,NONE,HIGH,4,4,4,3,HIGH,SOCIAL_DESIRABILITY,NONE,문장은 쉽지만 실제 행동이 아닌 생각이 드는 빈도를 회상해야 하고 존중하는 답이 더 좋아 보인다.
m04-core-expert-kit.v0.1,R03,W1,4,NX-062,앱이나 서비스에서 처음 보는 이용 규칙을 안내받았을 때,이용에 필요한 방법만 확인한다.,OE_IE,NONE,LOW,4,4,3,4,SIMILAR,DIGITAL_ACCESS,NONE,모바일 사용자에게는 쉽게 읽히지만 앱이나 서비스 이용 경험과 안내 접근성에 따라 응답 기회가 달라진다.
m04-core-expert-kit.v0.1,R03,W1,5,NX-051,익숙한 사람들과 대화가 이어질 때,기운이 점점 살아난다.,SE_RE,NONE,HIGH,4,4,4,4,SIMILAR,NONE,NONE,짧고 구체적이며 익숙한 대화 뒤 에너지 변화를 최근 경험에서 바로 떠올릴 수 있다.
m04-core-expert-kit.v0.1,R03,W1,6,NX-092,이야기의 다음 내용을 알기 전,지금까지 나온 이야기만 되짚어보며 기다린다.,OE_CI,NONE,LOW,3,3,3,3,SIMILAR,MEMORY;ATTENTION,NONE,상상을 확장하지 않는 반응과 앞내용을 기억해 되짚는 활동이 섞여 기억력과 집중 방식이 답을 좌우할 수 있다.
m04-core-expert-kit.v0.1,R03,W1,7,NX-055,여럿이 간단한 선택을 정할 때,다른 사람이 선택지를 꺼낸 뒤 내 의견을 보탠다.,SE_AI,NONE,LOW,4,4,4,4,SIMILAR,SOCIAL_DESIRABILITY,NONE,행동 순서가 명확해 빈도로 답하기 쉽지만 차례를 기다리는 예절로 해석될 가능성이 조금 있다.
m04-core-expert-kit.v0.1,R03,W1,8,NX-072,처음 보는 기능이 있는 생활용품을 사용할 때,왜 그런 방식으로 작동하는지 궁금해진다.,OE_IE,NONE,HIGH,4,4,3,4,SIMILAR,NONE,NONE,질문의 의미는 즉시 이해되지만 최근 6개월 동안 낯선 기능의 생활용품을 접하지 않은 사용자도 있을 수 있다.
m04-core-expert-kit.v0.1,R03,W1,9,NX-137,비슷한 일을 반복해서 처리할 때,그때 필요한 순서로 진행한다.,SM_OS,NONE,LOW,2,2,4,3,SIMILAR,ADJACENT_CONSTRUCT;LIMITER,NONE,그때 필요한 순서가 즉흥 순서인지 이미 정한 효율적 순서인지 불명확해 구조화 성향의 방향을 한 번에 판단하기 어렵다.
m04-core-expert-kit.v0.1,R03,W1,10,NX-061,다른 사람에게 해주기로 한 일이 있을 때,상대가 다시 말해주면 챙긴다.,SM_RL,NONE,LOW,4,4,4,4,HIGH,MEMORY;SOCIAL_DESIRABILITY,NONE,행동은 명확하지만 다시 말해줘야 챙기는지는 기억력과 알림 환경의 영향을 받고 덜 바람직해 보일 수 있다.
m04-core-expert-kit.v0.1,R03,W1,11,NX-059,여러 단계를 거친 일을 마치기 전에,빠뜨린 부분이 없는지 정해둔 순서로 살핀다.,SM_OS,SM_EP,HIGH,4,3,3,4,HIGH,ATTENTION;SOCIAL_DESIRABILITY,NONE,정해둔 순서와 누락 확인이 동시에 들어 있어 정리 방식과 마무리 지속성이 함께 평가되며 단계형 일을 자주 하지 않을 수도 있다.
m04-core-expert-kit.v0.1,R03,W1,12,NX-025,인터넷에서 같은 주제를 다르게 설명하는 글 두 개를 발견했을 때,각 글이 어떤 근거로 설명하는지 비교해본다.,OE_IE,NONE,HIGH,4,4,3,4,HIGH,DIGITAL_ACCESS;EDUCATION,NONE,비교 행동은 분명하지만 온라인 정보 접근과 글의 근거를 읽는 문해 경험이 응답 빈도에 영향을 줄 수 있다.
m04-core-expert-kit.v0.1,R03,W1,13,NX-110,해보려던 일이 한 번 잘되지 않았을 때,다음 시도를 생각할 때 걱정이 오래 이어지지 않는다.,ER_WD,NONE,LOW,4,4,3,3,HIGH,MEMORY,NONE,뜻은 명확하지만 실패 뒤 다음 시도라는 장면이 적을 수 있고 오래의 기준을 최근 기억에서 주관적으로 정해야 한다.
m04-core-expert-kit.v0.1,R03,W1,14,NX-017,가깝지는 않은 사람이 힘든 일을 꺼낼 때,그 사람이 느낀 마음보다 일어난 일이 먼저 궁금해진다.,RO_EC,NONE,LOW,4,4,3,3,SIMILAR,MEMORY,NONE,두 주의 방향의 대비는 명확하지만 가깝지 않은 사람이 힘든 일을 말한 장면을 최근 6개월에서 자주 회상하기 어렵다.
m04-core-expert-kit.v0.1,R03,W1,15,NX-034,의견 충돌이 길어져 답답해졌을 때,상대 자체와 지금 의견의 문제는 다르다는 생각이 든다.,RO_RN,NONE,HIGH,4,4,3,3,HIGH,SOCIAL_DESIRABILITY;MEMORY,NONE,의미는 분명하지만 긴 의견 충돌이 드물 수 있고 사람과 의견을 구분하는 답이 더 성숙해 보인다.
