protocol_version,reviewer_slot,wave_id,sequence_in_wave,opaque_item_id,context_label,prompt_text,first_construct_mapping,second_construct_mapping,direction_guess,clarity_rating_1_4,single_response_rating_1_4,universality_rating_1_4,scale_fit_rating_1_4,desirable_direction_guess,risk_flags,fatal_risk_note,stage1_notes
m04-core-expert-kit.v0.1,R03,W3,1,NX-070,하나의 가벼운 가능성이 떠올랐을 때,처음 떠오른 장면만 생각하고 다른 일로 넘어간다.,OE_CI,NONE,LOW,4,4,4,4,SIMILAR,ATTENTION,NONE,상상을 더 확장하지 않는 반응은 즉시 이해되지만 외부 알림이나 하던 일의 요구도 관심 전환 빈도에 영향을 줄 수 있다.
m04-core-expert-kit.v0.1,R03,W3,2,NX-131,가벼운 주제에서 의견이 엇갈릴 때,내 생각을 먼저 말한다.,SE_AI,NONE,HIGH,4,4,4,4,SIMILAR,NONE,NONE,짧고 흔한 대화 장면이며 발화 순서가 명확해 모바일에서 한 번 읽고 바로 응답할 수 있다.
m04-core-expert-kit.v0.1,R03,W3,3,NX-071,하던 일을 일상적인 이유로 잠시 멈춘 뒤,다음 기회에 다시 돌아와 이어간다.,SM_EP,NONE,HIGH,4,4,4,4,HIGH,SOCIAL_DESIRABILITY;LIMITER,NONE,중단 뒤 복귀 행동은 분명하지만 다음 기회의 유무가 빈도에 영향을 주고 이어가는 답이 더 바람직해 보인다.
m04-core-expert-kit.v0.1,R03,W3,4,NX-006,영화나 드라마의 중간 장면만 우연히 봤을 때,그 장면 앞뒤에 무슨 일이 있었을지 떠올려본다.,OE_CI,NONE,HIGH,4,4,3,4,SIMILAR,MEMORY,NONE,앞뒤 이야기를 확장하는 반응은 명확하지만 중간 장면을 우연히 본 최근 경험이 없는 사용자도 있을 수 있다.
m04-core-expert-kit.v0.1,R03,W3,5,NX-013,가까운 사람이 계획한 일이 뜻대로 되지 않았다고 메시지를 보낼 때,처음에는 어떻게 하면 일이 나아질지가 궁금해진다.,RO_EC,NONE,LOW,4,4,3,3,SIMILAR,SOCIAL_DESIRABILITY;RELATIONSHIP_STATUS,NONE,해결을 먼저 보는 주의 방향은 분명하지만 관계와 해당 메시지 경험이 필요하고 덜 공감적으로 보일 수 있다.
m04-core-expert-kit.v0.1,R03,W3,6,NX-075,결과가 아직 정해지지 않은 일을 기다릴 때,잘못될 가능성이 여러 번 떠오른다.,ER_WD,NONE,HIGH,4,4,4,4,LOW,SOCIAL_DESIRABILITY,NONE,불확실성에서 반복되는 걱정이 직접적이고 일상적이지만 걱정이 적은 답이 더 안정적으로 보일 수 있다.
m04-core-expert-kit.v0.1,R03,W3,7,NX-146,내가 한 일에서 고칠 점을 들었을 때,내용을 듣는 동안 감정의 크기는 크게 달라지지 않는다.,ER_IR,NONE,LOW,4,4,4,3,HIGH,SOCIAL_DESIRABILITY;MEMORY,NONE,피드백 중 감정 안정은 이해되지만 크게의 기준을 회상해야 하며 흔들리지 않는 답이 더 성숙해 보인다.
m04-core-expert-kit.v0.1,R03,W3,8,NX-028,마음에 드는 장면이나 소리를 접한 뒤,그때의 느낌을 다시 떠올려본다.,OE_AE,NONE,HIGH,4,4,4,4,SIMILAR,NONE,NONE,미적 인상에 다시 머무는 단일 반응이 짧고 구체적이라 최근 경험 빈도로 쉽게 답할 수 있다.
m04-core-expert-kit.v0.1,R03,W3,9,NX-095,처음 들어간 일상 공간을 둘러볼 때,분위기에는 눈길이 짧게 머문다.,OE_AE,NONE,LOW,4,4,4,4,SIMILAR,ATTENTION,NONE,뜻은 쉽게 이해되지만 목적 있는 방문이나 동행 대화가 분위기에 머무는 시간을 바꿀 수 있다.
m04-core-expert-kit.v0.1,R03,W3,10,NX-119,며칠 쉬었다가 다시 이어야 하는 일이 있을 때,다시 하고 싶은 마음이나 계기가 생길 때 재개한다.,SM_EP,NONE,LOW,4,4,3,4,HIGH,LIMITER;SOCIAL_DESIRABILITY,NONE,복귀가 마음이나 외부 계기에 달린다는 뜻은 분명하지만 해당 계기의 발생과 장기 과제 경험이 빈도에 영향을 준다.
