protocol_version,reviewer_slot,wave_id,sequence_in_wave,opaque_item_id,context_label,prompt_text,first_construct_mapping,second_construct_mapping,direction_guess,clarity_rating_1_4,single_response_rating_1_4,universality_rating_1_4,scale_fit_rating_1_4,desirable_direction_guess,risk_flags,fatal_risk_note,stage1_notes
m04-core-expert-kit.v0.1,R02,W3,1,NX-073,관심 있는 주제로 대화가 길어질 때,기운이 계속 이어진다.,SE_RE,NONE,HIGH,4,4,4,4,SIMILAR,NONE,NONE,사람들과 대화하는 동안 에너지가 이어지는 반응을 짧고 직접적으로 묻는다.
m04-core-expert-kit.v0.1,R02,W3,2,NX-085,여럿이 일을 나눠 맡았을 때,다른 사람이 물어볼 때 내 부분의 진행 상태를 확인한다.,SM_RL,SM_OS,LOW,4,4,3,4,HIGH,SOCIAL_DESIRABILITY;ADJACENT_CONSTRUCT,NONE,요청 뒤 확인하는 이행 방식은 명확하지만 역할 이행과 진행 관리 습관이 함께 측정될 수 있다.
m04-core-expert-kit.v0.1,R02,W3,3,NX-015,상대의 답이나 반응이 늦어질 때,좋지 않은 이유가 반복해서 떠오른다.,ER_WD,NONE,HIGH,4,4,4,4,LOW,NONE,NONE,답을 기다리는 동안 부정적 가능성이 반복되는 걱정 반응이 분명하다.
m04-core-expert-kit.v0.1,R02,W3,4,NX-026,여럿이 모였지만 대화가 시작되지 않았을 때,내가 먼저 이야기할 주제를 꺼낸다.,SE_AI,NONE,HIGH,4,4,4,4,SIMILAR,NONE,NONE,대화 주제를 먼저 밖으로 꺼내는 행동이 구체적이고 쉽다.
m04-core-expert-kit.v0.1,R02,W3,5,NX-030,현실과 다른 가벼운 가정을 접할 때,그 상황을 잠시 생각한 뒤 현재 내용으로 돌아온다.,OE_CI,NONE,LOW,3,4,4,4,SIMILAR,LIMITER,NONE,현재 내용이 무엇을 가리키는지 다소 모호하고 잠시의 시간 기준도 개인마다 다르다.
m04-core-expert-kit.v0.1,R02,W3,6,NX-054,가까운 사람이 계획한 일이 뜻대로 되지 않았다고 메시지를 보낼 때,처음에는 그 사람이 지금 어떤 마음일지가 궁금해진다.,RO_EC,NONE,UNCLEAR,4,4,3,4,UNCLEAR,RELATIONSHIP_STATUS;SOCIAL_DESIRABILITY,NONE,상대 마음이 먼저 궁금한 반응은 분명하지만 가까운 사람이 없는 사용자와 바람직성 영향을 고려해야 한다.
m04-core-expert-kit.v0.1,R02,W3,7,NX-082,함께 있던 사람이 평소보다 지쳐 보일 때,상대가 먼저 말을 꺼내면 그때 이야기를 듣는다.,RO_EC,RO_RN,UNCLEAR,3,3,4,4,UNCLEAR,ADJACENT_CONSTRUCT,NONE,상대 마음에 관심이 적어서 기다리는지 선택과 사생활을 존중해 기다리는지 구분하기 어렵다.
m04-core-expert-kit.v0.1,R02,W3,8,NX-063,익숙한 사람들과 한동안 이야기를 나눌 때,혼자 조용히 있을 시간이 필요해진다.,SE_RE,NONE,LOW,4,4,4,4,SIMILAR,LIMITER,NONE,함께한 뒤 혼자 회복할 필요가 생기는 에너지 반응은 쉽게 이해된다.
m04-core-expert-kit.v0.1,R02,W3,9,NX-023,궁금했던 질문의 답을 찾았을 때,그 답이 나온 이유나 배경까지 더 알아본다.,OE_IE,NONE,HIGH,4,4,4,4,HIGH,NONE,NONE,필요한 답을 얻은 뒤에도 이유와 배경을 더 살피는 탐구 경향이 명확하다.
m04-core-expert-kit.v0.1,R02,W3,10,NX-055,여럿이 간단한 선택을 정할 때,다른 사람이 선택지를 꺼낸 뒤 내 의견을 보탠다.,SE_AI,NONE,LOW,4,4,4,4,SIMILAR,NONE,NONE,선택지를 먼저 꺼내는지 이후 의견을 보태는지 표현 순서가 분명하다.
