protocol_version,reviewer_slot,wave_id,sequence_in_wave,opaque_item_id,context_label,prompt_text,target_domain,target_facet,keyed_direction,response_layer,evidence_role,score_role,intended_response_process,target_relevance_rating_1_4,key_direction_fit_rating_1_4,coverage_contribution_rating,adjacent_separation_rating_1_4,recommendation,final_rationale
m04-core-expert-kit.v0.1,R08,W3,1,NX-146,내가 한 일에서 고칠 점을 들었을 때,내용을 듣는 동안 감정의 크기는 크게 달라지지 않는다.,ER,ER-IR,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,피드백 중 낮은 변화,,,,,,
m04-core-expert-kit.v0.1,R08,W3,2,NX-040,나중에 다시 쓸 자료를 보관할 때,종류나 쓰임에 따라 찾을 곳을 나눈다.,SM,SM-OS,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,검색 가능한 분류,,,,,,
m04-core-expert-kit.v0.1,R08,W3,3,NX-024,중요하게 생각하는 문제에서 의견이 다를 때,내 의견을 말한 뒤 상대가 선택할 여지를 남긴다.,RO,RO-RN,HIGH,ENACTED_RESPONSE,PRIVATE_DETAIL_RESEARCH,CORE_TRAIT_EVIDENCE,ENACTED_RESPONSE,,,,,,
m04-core-expert-kit.v0.1,R08,W3,4,NX-117,영상이나 사진의 한 장면을 볼 때,그 인상은 짧게 지나간다.,OE,OE-AE,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,표현물 인상 짧은 관여,,,,,,
m04-core-expert-kit.v0.1,R08,W3,5,NX-006,영화나 드라마의 중간 장면만 우연히 봤을 때,그 장면 앞뒤에 무슨 일이 있었을지 떠올려본다.,OE,OE-CI,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,장면 전후 서사 생성,,,,,,
m04-core-expert-kit.v0.1,R08,W3,6,NX-119,며칠 쉬었다가 다시 이어야 하는 일이 있을 때,다시 하고 싶은 마음이나 계기가 생길 때 재개한다.,SM,SM-EP,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,내적·외적 계기 재개,,,,,,
m04-core-expert-kit.v0.1,R08,W3,7,NX-076,작은 불편이 짧은 시간 안에 반복될 때,처음보다 짜증이 빠르게 쌓인다.,ER,ER-IR,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,누적 짜증,,,,,,
m04-core-expert-kit.v0.1,R08,W3,8,NX-087,상대의 말이 끝난 뒤 해결 방법이 떠올랐을 때,떠오른 해결 방법부터 말한다.,RO,RO-EC,LOW,ENACTED_RESPONSE,PROCESS_PROFILE_MODIFIER,RESEARCH_ONLY,ENACTED_RESPONSE,,,,,,
m04-core-expert-kit.v0.1,R08,W3,9,NX-031,함께 준비한 일이 잘 풀리지 않았을 때,처음에는 일이 어긋난 부분에 주의가 간다.,RO,RO-EC,LOW,REPORTED_FIRST_ORIENTATION,CORE_BASELINE,CORE_TRAIT_EVIDENCE,REPORTED_FIRST_ORIENTATION,,,,,,
m04-core-expert-kit.v0.1,R08,W3,10,NX-120,사람들과 부담 없이 시간을 보낸 뒤,기운이 살아난 느낌이 든다.,SE,SE-RE,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,교류 후 활성 상태,,,,,,
m04-core-expert-kit.v0.1,R08,W3,11,NX-052,비슷한 일을 반복해서 처리할 때,다음에도 따를 수 있는 순서를 만들어둔다.,SM,SM-OS,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,반복 절차 생성,,,,,,
m04-core-expert-kit.v0.1,R08,W3,12,NX-047,누군가 속상한 일과 해결할 문제를 함께 이야기할 때,원인과 해결할 부분이 먼저 눈에 들어온다.,RO,RO-EC,LOW,REPORTED_FIRST_ORIENTATION,CORE_BASELINE,CORE_TRAIT_EVIDENCE,REPORTED_FIRST_ORIENTATION,,,,,,
m04-core-expert-kit.v0.1,R08,W3,13,NX-055,여럿이 간단한 선택을 정할 때,다른 사람이 선택지를 꺼낸 뒤 내 의견을 보탠다.,SE,SE-AI,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,제안 후 의견 추가,,,,,,
m04-core-expert-kit.v0.1,R08,W3,14,NX-093,내가 한 것을 다른 사람이 확인할 예정일 때,해야 할 행동을 몇 번이고 다시 망설인다.,ER,ER-WD,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,평가 앞 반복 주저,,,,,,
m04-core-expert-kit.v0.1,R08,W3,15,NX-050,공동 활동의 다음 순서가 정해지지 않았을 때,진행할 방법을 먼저 제안한다.,SE,SE-AI,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,과정 제안 시작,,,,,,
m04-core-expert-kit.v0.1,R08,W3,16,NX-033,금방 끝낼 수 있는 부탁을 들어주기로 했을 때,다시 생각났을 때 처리한다.,SM,SM-RL,LOW,SINGLE_RESPONSE,CONDITIONAL_MAIN,CONDITIONAL_TRAIT_EVIDENCE,자연 회상 기반 이행,,,,,,
m04-core-expert-kit.v0.1,R08,W3,17,NX-111,해야 하지만 당장 재미나 보상이 적은 일을 할 때,한 번에 많이 하지 못해도 조금씩 이어간다.,SM,SM-EP,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,낮은 보상에서 지속,,,,,,
m04-core-expert-kit.v0.1,R08,W3,18,NX-110,해보려던 일이 한 번 잘되지 않았을 때,다음 시도를 생각할 때 걱정이 오래 이어지지 않는다.,ER,ER-WD,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,짧은 재시도 걱정,,,,,,
m04-core-expert-kit.v0.1,R08,W3,19,NX-026,여럿이 모였지만 대화가 시작되지 않았을 때,내가 먼저 이야기할 주제를 꺼낸다.,SE,SE-AI,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,대화 시작,,,,,,
m04-core-expert-kit.v0.1,R08,W3,20,NX-081,사소한 일이 꼬여 감정이 올라온 뒤,다음 일을 할 때는 감정의 크기가 줄어든다.,ER,ER-IR,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,짧은 carryover,,,,,,
m04-core-expert-kit.v0.1,R08,W3,21,NX-003,여러 단계를 거친 일을 마치기 전에,눈에 걸리는 부분이 있을 때 다시 살핀다.,SM,SM-OS,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,단서 기반 확인,,,,,,
m04-core-expert-kit.v0.1,R08,W3,22,NX-148,평범한 일상 장면을 보고 있을 때,다르게 이어질 장면을 떠올려본다.,OE,OE-CI,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,일상 장면의 다른 전개 생성,,,,,,
m04-core-expert-kit.v0.1,R08,W3,23,NX-028,마음에 드는 장면이나 소리를 접한 뒤,그때의 느낌을 다시 떠올려본다.,OE,OE-AE,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,인상 재관여,,,,,,
m04-core-expert-kit.v0.1,R08,W3,24,NX-013,가까운 사람이 계획한 일이 뜻대로 되지 않았다고 메시지를 보낼 때,처음에는 어떻게 하면 일이 나아질지가 궁금해진다.,RO,RO-EC,LOW,REPORTED_FIRST_ORIENTATION,CORE_BASELINE,CORE_TRAIT_EVIDENCE,REPORTED_FIRST_ORIENTATION,,,,,,
m04-core-expert-kit.v0.1,R08,W3,25,NX-127,내가 마쳐야 다른 사람이 이어갈 수 있을 때,상대가 요청한 뒤 필요한 부분을 넘긴다.,SM,SM-RL,LOW,SINGLE_RESPONSE,CONDITIONAL_MAIN,CONDITIONAL_TRAIT_EVIDENCE,요청 후 전달,,,,,,
m04-core-expert-kit.v0.1,R08,W3,26,NX-132,하나의 가벼운 가능성이 떠올랐을 때,뒤에 이어질 장면까지 펼쳐본다.,OE,OE-CI,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,가능성 연쇄 확장,,,,,,
m04-core-expert-kit.v0.1,R08,W3,27,NX-123,끝내기까지 작은 마무리만 남았을 때,다른 일로 넘어가기 전에 남은 부분을 마친다.,SM,SM-EP,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,실행 가능한 완료,,,,,,
m04-core-expert-kit.v0.1,R08,W3,28,NX-083,하늘이나 나무 같은 일상 풍경을 볼 때,잠시 본 뒤 하던 일로 관심이 돌아간다.,OE,OE-AE,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,환경 인상 짧은 관여,,,,,,
m04-core-expert-kit.v0.1,R08,W3,29,NX-071,하던 일을 일상적인 이유로 잠시 멈춘 뒤,다음 기회에 다시 돌아와 이어간다.,SM,SM-EP,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,자발적 복귀,,,,,,
m04-core-expert-kit.v0.1,R08,W3,30,NX-095,처음 들어간 일상 공간을 둘러볼 때,분위기에는 눈길이 짧게 머문다.,OE,OE-AE,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,공간 인상 짧은 관여,,,,,,
m04-core-expert-kit.v0.1,R08,W3,31,NX-143,이번 주 안에 할 일이 생겼을 때,언제 할지 대략적인 때를 정해둔다.,SM,SM-OS,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,시점 구조화,,,,,,
m04-core-expert-kit.v0.1,R08,W3,32,NX-032,맡은 일을 약속한 때까지 마치기 어려워졌을 때,약속한 때가 가까워진 뒤 상황을 알린다.,SM,SM-RL,LOW,SINGLE_RESPONSE,CONDITIONAL_MAIN,CONDITIONAL_TRAIT_EVIDENCE,임박 후 알림,,,,,,
m04-core-expert-kit.v0.1,R08,W3,33,NX-043,상대와 의견이 달라 대화가 길어질 때,의견 차이가 이어져도 감정의 크기는 크게 달라지지 않는다.,ER,ER-IR,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,갈등 중 낮은 변화,,,,,,
m04-core-expert-kit.v0.1,R08,W3,34,NX-075,결과가 아직 정해지지 않은 일을 기다릴 때,잘못될 가능성이 여러 번 떠오른다.,ER,ER-WD,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,반복 걱정,,,,,,
m04-core-expert-kit.v0.1,R08,W3,35,NX-016,상대의 실수 때문에 함께한 일에 문제가 생겼을 때,고쳐야 할 행동을 중심으로 말한다.,RO,RO-RN,HIGH,ENACTED_RESPONSE,PRIVATE_DETAIL_RESEARCH,CORE_TRAIT_EVIDENCE,ENACTED_RESPONSE,,,,,,
m04-core-expert-kit.v0.1,R08,W3,36,NX-106,가보지 않은 공간에 대한 설명을 접할 때,설명된 내용까지만 생각하고 넘어간다.,OE,OE-CI,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,설명 범위에서 사고 종료,,,,,,
m04-core-expert-kit.v0.1,R08,W3,37,NX-100,하던 중 예상하지 못한 작은 문제가 생겼을 때,문제를 확인하는 동안 감정 변화는 크지 않다.,ER,ER-IR,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,확인 중 낮은 동요,,,,,,
m04-core-expert-kit.v0.1,R08,W3,38,NX-061,다른 사람에게 해주기로 한 일이 있을 때,상대가 다시 말해주면 챙긴다.,SM,SM-RL,LOW,SINGLE_RESPONSE,CONDITIONAL_MAIN,CONDITIONAL_TRAIT_EVIDENCE,상대 알림 기반 이행,,,,,,
m04-core-expert-kit.v0.1,R08,W3,39,NX-007,함께할 계획에서 상대가 다른 방향을 원한다고 다시 말했을 때,상대가 중요하게 보는 조건이 무엇인지 궁금해진다.,RO,RO-RN,HIGH,REPORTED_FIRST_ORIENTATION,PRIVATE_DETAIL_RESEARCH,PROFILE_MODIFIER,REPORTED_FIRST_ORIENTATION,,,,,,
m04-core-expert-kit.v0.1,R08,W3,40,NX-069,상대의 답이나 반응이 늦어질 때,답이 오기 전까지 한 가지 좋지 않은 이유에 오래 머물지 않는다.,ER,ER-WD,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,짧은 부정 추측,,,,,,
m04-core-expert-kit.v0.1,R08,W3,41,NX-082,함께 있던 사람이 평소보다 지쳐 보일 때,상대가 먼저 말을 꺼내면 그때 이야기를 듣는다.,RO,RO-EC,LOW,ENACTED_RESPONSE,PROCESS_PROFILE_MODIFIER,PROFILE_MODIFIER,ENACTED_RESPONSE,,,,,,
m04-core-expert-kit.v0.1,R08,W3,42,NX-051,익숙한 사람들과 대화가 이어질 때,기운이 점점 살아난다.,SE,SE-RE,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,교류 중 활성화,,,,,,
m04-core-expert-kit.v0.1,R08,W3,43,NX-085,여럿이 일을 나눠 맡았을 때,다른 사람이 물어볼 때 내 부분의 진행 상태를 확인한다.,SM,SM-RL,LOW,SINGLE_RESPONSE,CONDITIONAL_MAIN,CONDITIONAL_TRAIT_EVIDENCE,요청 후 진행 확인,,,,,,
m04-core-expert-kit.v0.1,R08,W3,44,NX-090,다른 사람과 정한 내용이 여러 가지일 때,기억나는 내용을 기준으로 움직인다.,SM,SM-RL,LOW,SINGLE_RESPONSE,CONDITIONAL_MAIN,CONDITIONAL_TRAIT_EVIDENCE,기억 기반 수행,,,,,,
m04-core-expert-kit.v0.1,R08,W3,45,NX-141,사소한 선택에서 상대와 원하는 것이 다를 때,내가 원하는 쪽으로 정할 이유가 먼저 떠오른다.,RO,RO-RN,LOW,REPORTED_FIRST_ORIENTATION,PRIVATE_DETAIL_RESEARCH,PROFILE_MODIFIER,REPORTED_FIRST_ORIENTATION,,,,,,
m04-core-expert-kit.v0.1,R08,W3,46,NX-042,일상에서 음악을 들을 때,소리와 분위기가 주는 인상에 관심이 간다.,OE,OE-AE,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,청각 인상 관심,,,,,,
m04-core-expert-kit.v0.1,R08,W3,47,NX-038,이야기의 다음 내용을 알기 전,이어질 장면을 머릿속으로 떠올려본다.,OE,OE-CI,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,자발적 후속 장면 생성,,,,,,
m04-core-expert-kit.v0.1,R08,W3,48,NX-133,궁금했던 질문의 답을 찾았을 때,답을 확인한 뒤에는 관련 내용을 더 찾아보지 않는다.,OE,OE-IE,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,답 확인에서 탐색 종료,,,,,,
m04-core-expert-kit.v0.1,R08,W3,49,NX-041,누군가 힘들었던 일을 이야기할 때,무슨 일이 있었는지부터 확인한다.,RO,RO-EC,LOW,ENACTED_RESPONSE,PROCESS_PROFILE_MODIFIER,PROFILE_MODIFIER,ENACTED_RESPONSE,,,,,,
m04-core-expert-kit.v0.1,R08,W3,50,NX-102,사소한 일이 생각대로 되지 않을 때,짜증이 금방 커진다.,ER,ER-IR,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,빠른 짜증 활성화,,,,,,
