protocol_version,reviewer_slot,wave_id,sequence_in_wave,opaque_item_id,context_label,prompt_text,target_domain,target_facet,keyed_direction,response_layer,evidence_role,score_role,intended_response_process,target_relevance_rating_1_4,key_direction_fit_rating_1_4,coverage_contribution_rating,adjacent_separation_rating_1_4,recommendation,final_rationale
m04-core-expert-kit.v0.1,R04,W2,1,NX-034,의견 충돌이 길어져 답답해졌을 때,상대 자체와 지금 의견의 문제는 다르다는 생각이 든다.,RO,RO-RN,HIGH,REPORTED_FIRST_ORIENTATION,PRIVATE_DETAIL_RESEARCH,PROFILE_MODIFIER,REPORTED_FIRST_ORIENTATION,4,4,IMPORTANT,4,KEEP,의견 충돌 중에도 사람 자체와 현재 의견을 분리해 높은 RO-RN을 직접 포착한다. 감정 안정성보다 상대 존엄 유지에 초점이 있고 비공개 프로필 보조 역할에 적절하다.
m04-core-expert-kit.v0.1,R04,W2,2,NX-037,사소한 일이 생각대로 되지 않을 때,불편해도 감정의 크기는 천천히 변한다.,ER,ER-IR,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,느린 감정 변화,4,4,IMPORTANT,4,KEEP,사소한 좌절에서도 감정 크기가 천천히 변해 낮은 ER-IR 방향이 직접적이다. 감정 표현 억제나 문제 해결 능력이 아니라 내적 변화 속도를 묻는다.
m04-core-expert-kit.v0.1,R04,W2,3,NX-061,다른 사람에게 해주기로 한 일이 있을 때,상대가 다시 말해주면 챙긴다.,SM,SM-RL,LOW,SINGLE_RESPONSE,CONDITIONAL_MAIN,CONDITIONAL_TRAIT_EVIDENCE,상대 알림 기반 이행,3,3,SOME,2,COPY_REVISE,상대가 다시 알려준 뒤 챙기는 조건은 낮은 SM-RL의 알림 의존을 의도한다. 그러나 문자 그대로는 재알림 뒤 이행하는 성실 행동도 되어 빈도 응답과 방향이 모호하므로 조건부 문장을 수정해야 한다.
m04-core-expert-kit.v0.1,R04,W2,4,NX-031,함께 준비한 일이 잘 풀리지 않았을 때,처음에는 일이 어긋난 부분에 주의가 간다.,RO,RO-EC,LOW,REPORTED_FIRST_ORIENTATION,CORE_BASELINE,CORE_TRAIT_EVIDENCE,REPORTED_FIRST_ORIENTATION,3,4,SOME,3,COPY_REVISE,공동 실패에서 어긋난 부분에 먼저 주의해 낮은 RO-EC 방향으로 읽힌다. 다만 상대 감정 단서가 문장에 없어 일반 문제 해결 주의와 구분이 약하므로 마음과 문제의 우선순위를 명시하는 편이 낫다.
m04-core-expert-kit.v0.1,R04,W2,5,NX-006,영화나 드라마의 중간 장면만 우연히 봤을 때,그 장면 앞뒤에 무슨 일이 있었을지 떠올려본다.,OE,OE-CI,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,장면 전후 서사 생성,4,4,IMPORTANT,4,KEEP,중간 장면 밖의 앞뒤 서사를 생성해 높은 OE-CI를 직접 포착한다. 기억이나 지식보다 자발적 장면 확장에 초점이 있어 코어 근거로 적절하다.
m04-core-expert-kit.v0.1,R04,W2,6,NX-109,영상을 보거나 대화하던 중 처음 듣는 개념이 나왔을 때,영상이나 대화를 이해할 만큼만 뜻을 확인한다.,OE,OE-IE,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,필요한 의미 범위에서 탐색 종료,4,4,IMPORTANT,4,KEEP,현재 영상이나 대화를 이해하는 데 필요한 뜻까지만 확인해 낮은 OE-IE 방향이 명확하다. 검색 기술이나 학력보다 탐색 범위 선택을 묻는다.
m04-core-expert-kit.v0.1,R04,W2,7,NX-054,가까운 사람이 계획한 일이 뜻대로 되지 않았다고 메시지를 보낼 때,처음에는 그 사람이 지금 어떤 마음일지가 궁금해진다.,RO,RO-EC,HIGH,REPORTED_FIRST_ORIENTATION,CORE_BASELINE,CORE_TRAIT_EVIDENCE,REPORTED_FIRST_ORIENTATION,4,4,IMPORTANT,4,KEEP,계획 실패의 해결보다 가까운 사람의 현재 마음을 먼저 궁금해해 높은 RO-EC를 직접 묻는다. 메시지 상황에서도 표현 기술이 아닌 첫 주의에 초점이 있다.
m04-core-expert-kit.v0.1,R04,W2,8,NX-083,하늘이나 나무 같은 일상 풍경을 볼 때,잠시 본 뒤 하던 일로 관심이 돌아간다.,OE,OE-AE,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,환경 인상 짧은 관여,3,4,SOME,1,COPY_REVISE,일상 풍경의 인상에 짧게 관여해 낮은 OE-AE 방향은 맞다. 그러나 하던 일로 돌아가는 일반 주의 전환과 과업 상태가 응답을 지배할 수 있어 미적 관심 선택을 더 직접적으로 묻게 수정해야 한다.
m04-core-expert-kit.v0.1,R04,W2,9,NX-150,반복해서 쓰는 물건이나 자료를 둘 때,그때 쓰기 편한 곳에 둔다.,SM,SM-OS,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,현재 편의 기반 위치,3,4,SOME,3,COPY_REVISE,반복 물건을 현재 편한 곳에 두어 낮은 SM-OS 방향은 나타난다. 다만 공간 제약과 실제 사용 위치가 합리적으로 같은 답을 만들 수 있어 안정적 위치와 즉시 편의의 대비를 더 통제해야 한다.
m04-core-expert-kit.v0.1,R04,W2,10,NX-120,사람들과 부담 없이 시간을 보낸 뒤,기운이 살아난 느낌이 든다.,SE,SE-RE,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,교류 후 활성 상태,4,4,IMPORTANT,4,KEEP,부담 없는 사회적 시간 뒤 에너지가 살아나는 반응은 높은 SE-RE를 직접 포착한다. 사교 성과나 역할 수행 없이 교류 후 활성 상태를 묻는다.
