protocol_version,reviewer_slot,wave_id,sequence_in_wave,opaque_item_id,context_label,prompt_text,target_domain,target_facet,keyed_direction,response_layer,evidence_role,score_role,intended_response_process,target_relevance_rating_1_4,key_direction_fit_rating_1_4,coverage_contribution_rating,adjacent_separation_rating_1_4,recommendation,final_rationale
m04-core-expert-kit.v0.1,R04,W3,1,NX-016,상대의 실수 때문에 함께한 일에 문제가 생겼을 때,고쳐야 할 행동을 중심으로 말한다.,RO,RO-RN,HIGH,ENACTED_RESPONSE,PRIVATE_DETAIL_RESEARCH,CORE_TRAIT_EVIDENCE,ENACTED_RESPONSE,4,4,IMPORTANT,4,KEEP,상대 실수에서 사람 자체가 아닌 고칠 행동을 중심으로 말해 높은 RO-RN을 직접 포착한다. 문제 해결 능력보다 존엄을 유지하는 실제 행동이며 비공개 코어 근거 역할에 맞는다.
m04-core-expert-kit.v0.1,R04,W3,2,NX-110,해보려던 일이 한 번 잘되지 않았을 때,다음 시도를 생각할 때 걱정이 오래 이어지지 않는다.,ER,ER-WD,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,짧은 재시도 걱정,4,4,IMPORTANT,4,COPY_REVISE,실패 뒤 다음 시도 걱정이 오래 이어지지 않아 낮은 ER-WD 방향과 관련성이 높다. 구성개념 분리는 좋지만 부정문 형식이 빈도 응답을 어렵게 할 수 있어 긍정형으로 다듬을 필요가 있다.
m04-core-expert-kit.v0.1,R04,W3,3,NX-023,궁금했던 질문의 답을 찾았을 때,그 답이 나온 이유나 배경까지 더 알아본다.,OE,OE-IE,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,필요 범위 너머 탐색,4,4,IMPORTANT,4,KEEP,필요한 답을 얻은 뒤에도 이유와 배경을 더 탐색해 높은 OE-IE를 직접 묻는다. 지식량이나 검색 기술보다 탐구 범위 선택에 초점이 있다.
m04-core-expert-kit.v0.1,R04,W3,4,NX-087,상대의 말이 끝난 뒤 해결 방법이 떠올랐을 때,떠오른 해결 방법부터 말한다.,RO,RO-EC,LOW,ENACTED_RESPONSE,PROCESS_PROFILE_MODIFIER,RESEARCH_ONLY,ENACTED_RESPONSE,4,4,SOME,3,KEEP,상대 발화 뒤 감정 확인보다 해결 방법을 먼저 말해 낮은 RO-EC 행동이 직접적이다. 문제 해결 지향과 일부 겹치지만 과정 프로필의 연구 전용 보조 근거로는 타당하다.
m04-core-expert-kit.v0.1,R04,W3,5,NX-127,내가 마쳐야 다른 사람이 이어갈 수 있을 때,상대가 요청한 뒤 필요한 부분을 넘긴다.,SM,SM-RL,LOW,SINGLE_RESPONSE,CONDITIONAL_MAIN,CONDITIONAL_TRAIT_EVIDENCE,요청 후 전달,3,3,SOME,2,COPY_REVISE,상대 요청 뒤에야 의존 작업을 넘기는 조건은 낮은 SM-RL을 의도한다. 그러나 문자 그대로 요청 후 전달하는 빈도는 성실 이행으로도 읽혀 조건부 점수 방향이 모호하므로 문장을 수정해야 한다.
m04-core-expert-kit.v0.1,R04,W3,6,NX-113,처음 만난 사람들과 가볍게 이야기할 때,대화 흐름에 함께할수록 기운이 붙는다.,SE,SE-RE,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,새 교류 중 활성화,4,4,IMPORTANT,4,KEEP,처음 만난 사람과 대화 흐름에 참여할수록 에너지가 붙어 높은 SE-RE가 직접적이다. 낯선 교류 범위를 보완하며 사교 기술보다 활성 상태에 초점이 있다.
m04-core-expert-kit.v0.1,R04,W3,7,NX-005,누군가 해결책을 묻지 않고 속상한 일을 이야기할 때,이야기의 원인과 결과가 먼저 궁금해진다.,RO,RO-EC,LOW,REPORTED_FIRST_ORIENTATION,CORE_BASELINE,CORE_TRAIT_EVIDENCE,REPORTED_FIRST_ORIENTATION,3,4,SOME,2,COPY_REVISE,해결 요청이 없는 속상한 이야기에서 원인과 결과를 먼저 궁금해해 낮은 RO-EC 방향은 맞다. 다만 일반 OE-IE의 이유 탐구도 같은 응답을 만들 수 있어 마음과 문제 사이의 우선순위를 더 직접 대비해야 한다.
m04-core-expert-kit.v0.1,R04,W3,8,NX-089,가깝지는 않은 사람이 힘든 일에 대한 내 의견을 물을 때,처음에는 그 사람이 어떤 마음이었는지가 궁금해진다.,RO,RO-EC,HIGH,REPORTED_FIRST_ORIENTATION,CORE_BASELINE,CORE_TRAIT_EVIDENCE,REPORTED_FIRST_ORIENTATION,4,4,IMPORTANT,4,KEEP,가깝지 않은 사람의 힘든 일에서도 사건 원인보다 마음을 먼저 궁금해해 높은 RO-EC를 직접 묻는다. 관계 친밀도와 표현 기술의 영향을 줄인 코어 근거다.
m04-core-expert-kit.v0.1,R04,W3,9,NX-149,해야 할 일이 평소보다 조금 늘었을 때,일이 늘어도 걱정이 오래 이어지지는 않는다.,ER,ER-WD,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,짧은 부담 걱정,3,4,SOME,2,COPY_REVISE,업무 증가에도 걱정이 오래 지속되지 않아 낮은 ER-WD 방향은 맞다. 그러나 실제 수행 능력과 업무량 및 시간 여유가 걱정 지속을 좌우하고 부정문도 있어 부담 조건을 더 통제해야 한다.
m04-core-expert-kit.v0.1,R04,W3,10,NX-093,내가 한 것을 다른 사람이 확인할 예정일 때,해야 할 행동을 몇 번이고 다시 망설인다.,ER,ER-WD,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,평가 앞 반복 주저,4,4,IMPORTANT,4,KEEP,타인이 확인할 예정인 행동을 반복해서 망설여 높은 ER-WD의 평가 앞 주저를 직접 포착한다. SM-EP의 일반 착수보다 걱정과 반복 망설임이 명시되어 분리가 좋다.
m04-core-expert-kit.v0.1,R04,W3,11,NX-092,이야기의 다음 내용을 알기 전,지금까지 나온 이야기만 되짚어보며 기다린다.,OE,OE-CI,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,현재 서사에 머무는 관여,3,3,SOME,2,COPY_REVISE,다음 장면을 생성하지 않고 기존 이야기만 되짚어 낮은 OE-CI를 의도한다. 그러나 기억 처리와 내용 이해가 응답을 만들 수 있어 상상 확장 부재를 더 직접적으로 묻게 수정해야 한다.
m04-core-expert-kit.v0.1,R04,W3,12,NX-101,맡은 일을 약속한 때까지 마치기 어려워졌을 때,약속한 때가 오기 전에 상황을 알리고 다시 맞춘다.,SM,SM-RL,HIGH,SINGLE_RESPONSE,CONDITIONAL_MAIN,CONDITIONAL_TRAIT_EVIDENCE,조기 재조율,4,4,IMPORTANT,4,KEEP,기한 준수가 어려워졌을 때 미리 알리고 합의를 다시 맞춰 높은 SM-RL을 직접 묻는다. 완수 능력보다 변경 공유와 재조율에 초점이 있어 조건부 근거로 적절하다.
m04-core-expert-kit.v0.1,R04,W3,13,NX-106,가보지 않은 공간에 대한 설명을 접할 때,설명된 내용까지만 생각하고 넘어간다.,OE,OE-CI,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,설명 범위에서 사고 종료,4,4,IMPORTANT,4,KEEP,가보지 않은 공간을 설명된 범위까지만 생각해 낮은 OE-CI의 확장 부족이 직접적이다. 시각 심상 능력을 요구하지 않고 생성 범위를 묻는다.
m04-core-expert-kit.v0.1,R04,W3,14,NX-049,하던 중 예상하지 못한 작은 문제가 생겼을 때,불편한 감정이 한꺼번에 올라온다.,ER,ER-IR,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,즉각 동요,4,4,IMPORTANT,4,KEEP,예상 밖의 작은 문제에서 불편한 감정이 한꺼번에 올라와 높은 ER-IR의 즉각 동요를 직접 포착한다. 문제 해결 능력이나 표현 방식과 구분된다.
m04-core-expert-kit.v0.1,R04,W3,15,NX-050,공동 활동의 다음 순서가 정해지지 않았을 때,진행할 방법을 먼저 제안한다.,SE,SE-AI,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,과정 제안 시작,4,4,IMPORTANT,4,KEEP,공동 활동의 다음 방법이 비었을 때 먼저 제안해 높은 SE-AI를 직접 묻는다. 리더십 성과나 옳은 판단보다 선택지를 밖으로 꺼내는 순서에 초점이 있다.
m04-core-expert-kit.v0.1,R04,W3,16,NX-033,금방 끝낼 수 있는 부탁을 들어주기로 했을 때,다시 생각났을 때 처리한다.,SM,SM-RL,LOW,SINGLE_RESPONSE,CONDITIONAL_MAIN,CONDITIONAL_TRAIT_EVIDENCE,자연 회상 기반 이행,3,4,SOME,1,COPY_REVISE,약속한 부탁을 자연히 다시 생각났을 때 처리해 낮은 SM-RL의 확인 부족과 방향은 맞다. 그러나 실제 기억 능력이 응답을 강하게 좌우하므로 우연한 회상 대신 자발적 확인 부재를 직접 묻게 수정해야 한다.
m04-core-expert-kit.v0.1,R04,W3,17,NX-024,중요하게 생각하는 문제에서 의견이 다를 때,내 의견을 말한 뒤 상대가 선택할 여지를 남긴다.,RO,RO-RN,HIGH,ENACTED_RESPONSE,PRIVATE_DETAIL_RESEARCH,CORE_TRAIT_EVIDENCE,ENACTED_RESPONSE,4,4,IMPORTANT,4,KEEP,자기 의견을 말하면서도 상대가 선택할 여지를 남겨 높은 RO-RN을 직접 포착한다. 자기 의견 없음이나 갈등 회피와 구분되는 실제 존중 행동이다.
m04-core-expert-kit.v0.1,R04,W3,18,NX-105,내가 한 일에서 고칠 점을 들었을 때,불편한 감정이 바로 커진다.,ER,ER-IR,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,피드백 직후 활성화,4,4,IMPORTANT,4,KEEP,고칠 점을 듣자 불편한 감정이 바로 커져 높은 ER-IR의 즉각 반응이 직접적이다. 피드백 이해 능력이나 표현 행동보다 내적 정서 증가를 묻는다.
m04-core-expert-kit.v0.1,R04,W3,19,NX-019,함께하는 방식에 작은 조정이 필요할 때,바꾸고 싶은 부분을 먼저 말한다.,SE,SE-AI,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,조정 필요 선행 표현,4,4,IMPORTANT,4,KEEP,공동 방식의 조정 필요를 먼저 표현해 높은 SE-AI를 직접 포착한다. 판단의 정확성이나 리더 역할을 요구하지 않고 선행 표현만 묻는다.
m04-core-expert-kit.v0.1,R04,W3,20,NX-041,누군가 힘들었던 일을 이야기할 때,무슨 일이 있었는지부터 확인한다.,RO,RO-EC,LOW,ENACTED_RESPONSE,PROCESS_PROFILE_MODIFIER,PROFILE_MODIFIER,ENACTED_RESPONSE,4,4,IMPORTANT,4,KEEP,힘든 이야기에서 상대 마음보다 사건 내용을 먼저 확인해 낮은 RO-EC가 직접적이다. 문제 해결 능력과 달리 첫 주의 대상을 묻고 과정 프로필 보조 역할에 맞는다.
m04-core-expert-kit.v0.1,R04,W3,21,NX-144,내 제안을 충분히 설명한 뒤 상대가 원하지 않는다고 말했을 때,그 선택을 그대로 둔다.,RO,RO-RN,HIGH,ENACTED_RESPONSE,PRIVATE_DETAIL_RESEARCH,CORE_TRAIT_EVIDENCE,ENACTED_RESPONSE,4,4,IMPORTANT,4,KEEP,제안을 설명한 뒤 상대가 원하지 않으면 선택을 그대로 두어 높은 RO-RN을 직접 묻는다. 무조건 동의가 아니라 거절 이후 선택 여지를 유지하는 실제 행동이다.
m04-core-expert-kit.v0.1,R04,W3,22,NX-074,일상에서 색과 빛이 어우러진 장면을 볼 때,그 인상에 눈길이 오래 머문다.,OE,OE-AE,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,시각 인상 관여,3,4,SOME,1,COPY_REVISE,색과 빛의 인상에 오래 눈길을 두어 높은 OE-AE 방향은 맞다. 그러나 일반 시각 주의 지속이 응답을 크게 좌우하므로 미적 인상에 자발적으로 다시 관여하는 선택을 묻게 수정해야 한다.
m04-core-expert-kit.v0.1,R04,W3,23,NX-003,여러 단계를 거친 일을 마치기 전에,눈에 걸리는 부분이 있을 때 다시 살핀다.,SM,SM-OS,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,단서 기반 확인,2,2,REDUNDANT,1,CONSTRUCT_REWRITE,눈에 걸리는 부분을 다시 보는 행동은 낮은 SM-OS보다 일반 주의 현저성과 꼼꼼한 점검으로 읽힌다. 높은 빈도가 오히려 성실성을 뜻할 수 있어 방향도 불안정하고 코어 절차 구조화 문항으로 새로 써야 한다.
m04-core-expert-kit.v0.1,R04,W3,24,NX-096,영상이나 사진의 한 장면을 볼 때,그 장면이 주는 인상을 곱씹어본다.,OE,OE-AE,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,표현물 인상 성찰,4,4,IMPORTANT,4,KEEP,영상이나 사진 장면의 인상을 곱씹어 높은 OE-AE의 미적 재관여를 직접 묻는다. 단순 감각 능력보다 인상에 관심을 계속 두는 반응에 초점이 있다.
m04-core-expert-kit.v0.1,R04,W3,25,NX-091,앱이나 서비스에서 처음 보는 이용 규칙을 안내받았을 때,왜 그렇게 정해졌는지 배경이 궁금해진다.,OE,OE-IE,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,규칙 배경 관심,4,4,IMPORTANT,4,KEEP,이용법을 넘어 규칙이 정해진 이유와 배경을 궁금해해 높은 OE-IE를 직접 포착한다. 앱을 이미 사용하는 조건이라 접근성보다 탐구 범위 선택이 중심이다.
m04-core-expert-kit.v0.1,R04,W3,26,NX-064,의견 충돌이 길어져 답답해졌을 때,상대의 태도나 성격까지 문제로 말한다.,RO,RO-RN,LOW,ENACTED_RESPONSE,PRIVATE_DETAIL_RESEARCH,CORE_TRAIT_EVIDENCE,ENACTED_RESPONSE,4,4,IMPORTANT,4,KEEP,의견 문제를 넘어 상대 태도와 성격까지 문제 삼아 낮은 RO-RN을 직접 드러낸다. 감정 동요나 설득 능력과 구분되는 실제 존중 저하 행동이다.
m04-core-expert-kit.v0.1,R04,W3,27,NX-102,사소한 일이 생각대로 되지 않을 때,짜증이 금방 커진다.,ER,ER-IR,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,빠른 짜증 활성화,4,4,IMPORTANT,4,KEEP,사소한 좌절에서 짜증이 빠르게 커져 높은 ER-IR의 정서 증가가 직접적이다. 임상 증상이나 표현 방식이 아니라 일상적 변화 속도를 묻는다.
m04-core-expert-kit.v0.1,R04,W3,28,NX-099,다른 사람에게 해주기로 한 일이 있을 때,잊지 않도록 내가 확인할 방법을 마련한다.,SM,SM-RL,HIGH,SINGLE_RESPONSE,CONDITIONAL_MAIN,CONDITIONAL_TRAIT_EVIDENCE,자발적 기억 보조,3,4,IMPORTANT,2,COPY_REVISE,약속을 잊지 않도록 확인 방법을 마련해 높은 SM-RL과 방향은 맞다. 그러나 기억 보조 체계를 만드는 SM-OS가 강하게 섞이므로 상대와의 합의 이행 확인을 더 직접적으로 묻게 다듬어야 한다.
m04-core-expert-kit.v0.1,R04,W3,29,NX-058,함께 준비한 일이 잘 풀리지 않았을 때,처음에는 함께한 사람들의 마음에 주의가 간다.,RO,RO-EC,HIGH,REPORTED_FIRST_ORIENTATION,CORE_BASELINE,CORE_TRAIT_EVIDENCE,REPORTED_FIRST_ORIENTATION,4,4,IMPORTANT,4,KEEP,공동 실패에서 어긋난 부분보다 함께한 사람들의 마음에 먼저 주의해 높은 RO-EC가 직접적이다. 문제 해결 능력보다 첫 지향을 묻는다.
m04-core-expert-kit.v0.1,R04,W3,30,NX-057,영화나 드라마의 중간 장면만 우연히 봤을 때,그 장면만 보고 앞뒤 이야기는 따로 떠올려보지 않는다.,OE,OE-CI,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,전후 서사를 따로 생성하지 않음,4,4,SOME,4,COPY_REVISE,중간 장면 밖의 앞뒤 이야기를 생성하지 않아 낮은 OE-CI 방향이 직접적이다. 구성개념 분리는 좋지만 부정문 형식이 빈도 응답을 어렵게 할 수 있어 긍정형으로 다듬는 편이 낫다.
m04-core-expert-kit.v0.1,R04,W3,31,NX-068,영상을 보거나 대화하던 중 처음 듣는 개념이 나왔을 때,그 개념이 정확히 무엇을 뜻하는지 더 알아본다.,OE,OE-IE,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,개념 의미 탐색,4,4,IMPORTANT,4,KEEP,처음 듣는 개념의 정확한 뜻을 필요한 범위보다 더 알아봐 높은 OE-IE를 직접 묻는다. 학력이나 기존 지식보다 추가 탐구 행동에 초점이 있다.
m04-core-expert-kit.v0.1,R04,W3,32,NX-013,가까운 사람이 계획한 일이 뜻대로 되지 않았다고 메시지를 보낼 때,처음에는 어떻게 하면 일이 나아질지가 궁금해진다.,RO,RO-EC,LOW,REPORTED_FIRST_ORIENTATION,CORE_BASELINE,CORE_TRAIT_EVIDENCE,REPORTED_FIRST_ORIENTATION,4,4,IMPORTANT,4,KEEP,가까운 사람의 계획 실패에서 마음보다 일이 나아질 방법을 먼저 궁금해해 낮은 RO-EC가 직접적이다. 해결 능력의 수준이 아니라 첫 주의 방향을 묻는다.
m04-core-expert-kit.v0.1,R04,W3,33,NX-048,하늘이나 나무 같은 일상 풍경을 볼 때,색과 분위기가 주는 인상에 눈길이 간다.,OE,OE-AE,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,환경 인상 관심,4,4,IMPORTANT,4,KEEP,일상 풍경의 색과 분위기가 주는 인상에 관심이 가 높은 OE-AE를 직접 포착한다. 감별 능력이나 예술 지식 없이 미적 관심을 묻는다.
