protocol_version,reviewer_slot,wave_id,sequence_in_wave,opaque_item_id,context_label,prompt_text,target_domain,target_facet,keyed_direction,response_layer,evidence_role,score_role,intended_response_process,target_relevance_rating_1_4,key_direction_fit_rating_1_4,coverage_contribution_rating,adjacent_separation_rating_1_4,recommendation,final_rationale
m04-core-expert-kit.v0.1,R04,W1,1,NX-044,누군가 속상한 일과 해결할 문제를 함께 이야기할 때,해결 방법을 말하기 전에 상대가 어떤 마음인지 먼저 확인한다.,RO,RO-EC,HIGH,ENACTED_RESPONSE,PROCESS_PROFILE_MODIFIER,PROFILE_MODIFIER,ENACTED_RESPONSE,4,4,IMPORTANT,3,KEEP,상대 마음을 해결책보다 먼저 확인해 RO-EC와 방향이 직접적이다. 다만 선택 여지를 확인하는 RO-RN과 일부 겹치므로 분리도는 한 단계 낮췄고 과정 프로필 보조 역할은 타당하다.
m04-core-expert-kit.v0.1,R04,W1,2,NX-027,미뤄도 당장 문제없는 할 일이 생겼을 때,해야 할 때가 가까워지기 전에 첫 행동을 시작한다.,SM,SM-EP,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,마감 전 착수,4,4,IMPORTANT,3,KEEP,마감 압력이 오기 전 첫 행동을 시작해 SM-EP의 착수 경향과 방향을 직접 포착한다. 시점 계획인 SM-OS가 일부 관여하지만 핵심 반응은 실제 시작이며 코어 근거로 적절하다.
m04-core-expert-kit.v0.1,R04,W1,3,NX-072,처음 보는 기능이 있는 생활용품을 사용할 때,왜 그런 방식으로 작동하는지 궁금해진다.,OE,OE-IE,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,작동 이유 관심,4,4,IMPORTANT,4,KEEP,사용법을 넘어 작동 이유를 궁금해해 OE-IE의 추가 탐구를 직접 묻는다. 기능 이해 능력이나 지식량보다 관심 반응에 초점이 있어 코어 근거로 분리가 좋다.
m04-core-expert-kit.v0.1,R04,W1,4,NX-045,끝내기까지 작은 마무리만 남았을 때,필요해지는 시점까지 남은 부분을 그대로 둔다.,SM,SM-EP,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,필요 시점 기반 완료,3,4,SOME,3,COPY_REVISE,남은 부분을 필요 시점까지 미루므로 낮은 SM-EP 방향은 맞다. 그러나 실제 필요 시점과 시간 여유가 완료 행동을 좌우하고 SM-OS의 일정 관리와도 겹쳐 조건을 덜 의존하게 고칠 필요가 있다.
m04-core-expert-kit.v0.1,R04,W1,5,NX-125,여럿이 가벼운 활동을 한동안 함께할 때,시간이 지날수록 기운이 줄어든다.,SE,SE-RE,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,공동 활동 중 소모,4,4,IMPORTANT,4,KEEP,가벼운 공동 활동이 이어질수록 에너지가 줄어드는 반응은 낮은 SE-RE를 직접 나타낸다. 사교 기술이나 역할 수행을 요구하지 않아 코어 성향 근거로 적절하다.
m04-core-expert-kit.v0.1,R04,W1,6,NX-004,해야 할 일이 몇 가지 겹쳐 있을 때,할 일을 순서나 묶음으로 정리한다.,SM,SM-OS,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,과업 구조화,4,4,IMPORTANT,3,KEEP,겹친 할 일을 순서나 묶음으로 구조화해 높은 SM-OS와 방향이 명확하다. 실행 착수인 SM-EP와 약간 연결되지만 실제 반응은 조직화이므로 코어 근거로 유지할 수 있다.
m04-core-expert-kit.v0.1,R04,W1,7,NX-132,하나의 가벼운 가능성이 떠올랐을 때,뒤에 이어질 장면까지 펼쳐본다.,OE,OE-CI,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,가능성 연쇄 확장,4,4,IMPORTANT,4,KEEP,처음 가능성에서 뒤 장면으로 연쇄 확장해 높은 OE-CI를 직접 포착한다. 심상 능력이나 기억을 요구하지 않고 생성 경향 자체를 묻는다.
m04-core-expert-kit.v0.1,R04,W1,8,NX-066,이번 주 안에 할 일이 생겼을 때,할 수 있는 때가 생기면 시작한다.,SM,SM-OS,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,기회 기반 시점,2,2,SOME,1,CONSTRUCT_REWRITE,기회가 생기면 시작한다는 문장은 낮은 SM-OS보다 높은 SM-EP로 자연스럽게 읽힌다. 실제 여유라는 상태 조건이 강하고 계획 부재를 직접 말하지 않아 코어 SM-OS 근거로는 구성개념 수준의 재작성이 필요하다.
m04-core-expert-kit.v0.1,R04,W1,9,NX-073,관심 있는 주제로 대화가 길어질 때,기운이 계속 이어진다.,SE,SE-RE,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,지속 교류 활력,3,4,SOME,2,COPY_REVISE,대화 중 에너지 지속은 높은 SE-RE 방향과 맞지만 관심 주제 자체의 OE-IE 흥미가 활력을 유지시킬 수 있다. 주제 흥미를 제한하지 않으면 사회적 에너지와 지적 관심의 분리가 약하다.
m04-core-expert-kit.v0.1,R04,W1,10,NX-148,평범한 일상 장면을 보고 있을 때,다르게 이어질 장면을 떠올려본다.,OE,OE-CI,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,일상 장면의 다른 전개 생성,4,4,IMPORTANT,4,KEEP,평범한 장면에서 다른 전개를 생성해 높은 OE-CI를 직접 묻는다. 감각 능력이나 지식 없이도 답할 수 있어 코어 근거로 분리가 좋다.
