protocol_version,reviewer_slot,wave_id,sequence_in_wave,opaque_item_id,context_label,prompt_text,target_domain,target_facet,keyed_direction,response_layer,evidence_role,score_role,intended_response_process,target_relevance_rating_1_4,key_direction_fit_rating_1_4,coverage_contribution_rating,adjacent_separation_rating_1_4,recommendation,final_rationale
m04-core-expert-kit.v0.1,R05,W3,1,NX-102,사소한 일이 생각대로 되지 않을 때,짜증이 금방 커진다.,ER,ER-IR,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,빠른 짜증 활성화,4,4,IMPORTANT,4,KEEP,작은 좌절에서 짜증이 빠르게 커지는 반응은 ER-IR HIGH의 활성화 속도를 직접 측정한다. 감정 표현 행동이나 임상 진단과 분리되는 간결한 기준선 문항이다.
m04-core-expert-kit.v0.1,R05,W3,2,NX-078,금방 끝낼 수 있는 부탁을 들어주기로 했을 때,처리할 시점을 정해둔다.,SM,SM-RL,HIGH,SINGLE_RESPONSE,CONDITIONAL_MAIN,CONDITIONAL_TRAIT_EVIDENCE,약속의 행동 연결,4,4,IMPORTANT,3,KEEP,부탁 이행을 위해 처리 시점을 정하는 반응은 SM-RL HIGH의 약속과 행동 연결에 맞는다. SM-OS 계획과 일부 겹치지만 타인에게 해주기로 한 일이 조건이라 역할 증거가 분명하다.
m04-core-expert-kit.v0.1,R05,W3,3,NX-113,처음 만난 사람들과 가볍게 이야기할 때,대화 흐름에 함께할수록 기운이 붙는다.,SE,SE-RE,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,새 교류 중 활성화,4,4,IMPORTANT,4,KEEP,처음 만난 사람들과 대화에 함께할수록 기운이 붙는 반응은 SE-RE HIGH를 직접 측정한다. 낯선 교류 범위를 보완하며 말솜씨와 분리된다.
m04-core-expert-kit.v0.1,R05,W3,4,NX-109,영상을 보거나 대화하던 중 처음 듣는 개념이 나왔을 때,영상이나 대화를 이해할 만큼만 뜻을 확인한다.,OE,OE-IE,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,필요한 의미 범위에서 탐색 종료,4,4,IMPORTANT,4,KEEP,현재 내용을 이해하는 데 필요한 뜻만 확인하고 멈추는 반응은 OE-IE LOW 정의와 직접 맞는다. 지식량보다 탐색 범위를 묻는 중심 문항이다.
m04-core-expert-kit.v0.1,R05,W3,5,NX-106,가보지 않은 공간에 대한 설명을 접할 때,설명된 내용까지만 생각하고 넘어간다.,OE,OE-CI,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,설명 범위에서 사고 종료,4,4,IMPORTANT,4,KEEP,설명된 공간 정보까지만 생각하는 반응은 OE-CI LOW의 제한된 확장을 직접 묻는다. 시각적 심상 능력을 요구하지 않아 대응 HIGH 문항보다 분리도가 높다.
m04-core-expert-kit.v0.1,R05,W3,6,NX-075,결과가 아직 정해지지 않은 일을 기다릴 때,잘못될 가능성이 여러 번 떠오른다.,ER,ER-WD,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,반복 걱정,4,4,IMPORTANT,4,KEEP,불확실한 결과를 기다리며 잘못될 가능성이 반복되는 반응은 ER-WD HIGH의 핵심 과정을 직접 측정한다. 신중한 위험 계산과 다른 반복성을 명시한다.
m04-core-expert-kit.v0.1,R05,W3,7,NX-063,익숙한 사람들과 한동안 이야기를 나눌 때,혼자 조용히 있을 시간이 필요해진다.,SE,SE-RE,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,교류 중 회복 필요,4,4,SOME,4,KEEP,익숙한 사람들과의 교류 뒤에도 혼자 있을 시간이 필요한 반응은 SE-RE LOW와 맞는다. 낯가림과 분리되는 친숙 관계 범위 증거다.
m04-core-expert-kit.v0.1,R05,W3,8,NX-027,미뤄도 당장 문제없는 할 일이 생겼을 때,해야 할 때가 가까워지기 전에 첫 행동을 시작한다.,SM,SM-EP,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,마감 전 착수,4,4,IMPORTANT,4,KEEP,외부 시점이 가까워지기 전에 첫 행동을 시작하는 반응은 SM-EP HIGH의 자발적 착수를 직접 묻는다. 시간 여유를 고정해 범위 기여가 크다.
m04-core-expert-kit.v0.1,R05,W3,9,NX-083,하늘이나 나무 같은 일상 풍경을 볼 때,잠시 본 뒤 하던 일로 관심이 돌아간다.,OE,OE-AE,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,환경 인상 짧은 관여,2,4,REDUNDANT,2,EXCLUDE,OE-AE LOW 방향은 맞지만 blind에서 METHOD와 일반 ATTENTION이 함께 선택됐다. 하던 일로 돌아가는 속도가 미적 관심보다 과제 요구와 주의 전환을 반영하고 유사한 짧은 관여 문항도 있어 제외가 안전하다.
m04-core-expert-kit.v0.1,R05,W3,10,NX-046,다른 사람과 정한 내용이 여러 가지일 때,내가 맡은 내용과 시점을 다시 확인한다.,SM,SM-RL,HIGH,SINGLE_RESPONSE,CONDITIONAL_MAIN,CONDITIONAL_TRAIT_EVIDENCE,합의 재확인,4,4,IMPORTANT,3,KEEP,합의한 역할과 시점을 다시 확인하는 반응은 SM-RL HIGH의 이행 관리에 직접 대응한다. SM-OS 구조화가 일부 섞여도 타인과 정한 내용이 조건이라 구분 가능하다.
