protocol_version,reviewer_slot,wave_id,sequence_in_wave,opaque_item_id,context_label,prompt_text,target_domain,target_facet,keyed_direction,response_layer,evidence_role,score_role,intended_response_process,target_relevance_rating_1_4,key_direction_fit_rating_1_4,coverage_contribution_rating,adjacent_separation_rating_1_4,recommendation,final_rationale
m04-core-expert-kit.v0.1,R02,W1,1,NX-137,비슷한 일을 반복해서 처리할 때,그때 필요한 순서로 진행한다.,SM,SM-OS,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,상황별 절차,2,1,SOME,2,CONSTRUCT_REWRITE,필요한 순서라는 표현은 오히려 구조화 성향을 뜻해 LOW 방향과 충돌한다. 외부에 정해진 순서를 따르는지 즉석에서 순서를 바꾸는지 한 반응만 묻게 다시 써야 한다.
m04-core-expert-kit.v0.1,R02,W1,2,NX-149,해야 할 일이 평소보다 조금 늘었을 때,일이 늘어도 걱정이 오래 이어지지는 않는다.,ER,ER-WD,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,짧은 부담 걱정,4,4,SOME,4,COPY_REVISE,부담 증가 뒤 걱정 지속을 직접 물어 LOW 방향에 맞고 인접 반응과도 구분된다. 다만 부정문과 오래라는 상대적 기준을 줄여 응답 판단을 더 쉽게 해야 한다.
m04-core-expert-kit.v0.1,R02,W1,3,NX-074,일상에서 색과 빛이 어우러진 장면을 볼 때,그 인상에 눈길이 오래 머문다.,OE,OE-AE,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,시각 인상 관여,4,4,SOME,4,COPY_REVISE,색과 빛의 인상에 머무는 반응은 미적 관여의 HIGH 방향을 잘 드러낸다. 오래의 개인차가 커서 관찰 가능한 행동 기준으로 다듬으면 더 안정적이다.
m04-core-expert-kit.v0.1,R02,W1,4,NX-146,내가 한 일에서 고칠 점을 들었을 때,내용을 듣는 동안 감정의 크기는 크게 달라지지 않는다.,ER,ER-IR,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,피드백 중 낮은 변화,4,4,SOME,3,COPY_REVISE,피드백을 듣는 동안의 낮은 정서 변화를 물어 목표 방향에는 맞는다. 감정의 크기와 크게 달라지지 않는다는 표현이 추상적이고 부정형이므로 한 번에 판단할 수 있게 바꿔야 한다.
m04-core-expert-kit.v0.1,R02,W1,5,NX-019,함께하는 방식에 작은 조정이 필요할 때,바꾸고 싶은 부분을 먼저 말한다.,SE,SE-AI,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,조정 필요 선행 표현,4,4,IMPORTANT,4,KEEP,조정이 필요한 공동 상황에서 먼저 의견을 꺼내는 단일 행동이 분명하다. 주도적 표현의 HIGH 방향과 핵심 증거 역할에 잘 맞고 인접한 교류 에너지와도 구분된다.
m04-core-expert-kit.v0.1,R02,W1,6,NX-081,사소한 일이 꼬여 감정이 올라온 뒤,다음 일을 할 때는 감정의 크기가 줄어든다.,ER,ER-IR,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,짧은 carryover,4,4,SOME,3,COPY_REVISE,다음 활동까지 감정이 이어지는 정도를 물어 낮은 정서 관성에 맞는다. 감정이 올라온 뒤와 줄어드는 두 시점을 비교해야 하므로 기준 상황을 더 구체화하면 응답 부담이 줄어든다.
m04-core-expert-kit.v0.1,R02,W1,7,NX-097,여럿의 일정을 맞출 때,다른 사람의 가능 시간을 확인한 뒤 내 시간을 말한다.,SE,SE-AI,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,타인 정보 후 제시,4,4,SOME,2,COPY_REVISE,자기 시간을 나중에 제시하는 행동은 낮은 선행 표현을 보여준다. 다만 타인 배려나 일정 효율 때문일 수 있고 확인과 말하기가 함께 있어 먼저 제시하는지 여부만 선명하게 물어야 한다.
m04-core-expert-kit.v0.1,R02,W1,8,NX-084,내 제안을 충분히 설명한 뒤 상대가 원하지 않는다고 말했을 때,결정을 바꿀 다른 설득 방법이 떠오른다.,RO,RO-RN,LOW,REPORTED_FIRST_ORIENTATION,PRIVATE_DETAIL_RESEARCH,PROFILE_MODIFIER,REPORTED_FIRST_ORIENTATION,2,2,SOME,1,CONSTRUCT_REWRITE,다른 설득 방법이 떠오르는지는 상대 의사 존중보다 아이디어 생성 능력을 더 강하게 반영한다. 비공개 상세 신호로도 인접 요인 오염이 커서 상대 선택을 받아들이는 첫 생각을 직접 묻게 재구성해야 한다.
m04-core-expert-kit.v0.1,R02,W1,9,NX-040,나중에 다시 쓸 자료를 보관할 때,종류나 쓰임에 따라 찾을 곳을 나눈다.,SM,SM-OS,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,검색 가능한 분류,4,4,IMPORTANT,4,KEEP,다시 찾을 자료를 기준에 따라 분류하는 행동이 구체적이다. 구조화 성향의 HIGH 방향과 핵심 증거 역할에 맞고 지속성이나 책임 이행과도 잘 분리된다.
m04-core-expert-kit.v0.1,R02,W1,10,NX-065,내가 마쳐야 다른 사람이 이어갈 수 있을 때,상대가 기다리기 전에 필요한 부분을 넘긴다.,SM,SM-RL,HIGH,SINGLE_RESPONSE,CONDITIONAL_MAIN,CONDITIONAL_TRAIT_EVIDENCE,사전 전달,4,4,IMPORTANT,3,KEEP,의존 관계가 있는 조건에서 필요한 결과를 미리 넘기는 행동이 책임 이행의 HIGH 방향을 잘 드러낸다. 바람직하게 보일 여지는 있으나 조건부 핵심 증거로서 상황과 반응이 충분히 구체적이다.
m04-core-expert-kit.v0.1,R02,W1,11,NX-045,끝내기까지 작은 마무리만 남았을 때,필요해지는 시점까지 남은 부분을 그대로 둔다.,SM,SM-EP,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,필요 시점 기반 완료,4,4,SOME,4,KEEP,작은 마무리가 남아도 즉시 끝내지 않는 단일 반응이 낮은 지속 완결성을 보여준다. 목표 축과 방향이 명확하고 구조화 여부와도 구분된다.
m04-core-expert-kit.v0.1,R02,W1,12,NX-005,누군가 해결책을 묻지 않고 속상한 일을 이야기할 때,이야기의 원인과 결과가 먼저 궁금해진다.,RO,RO-EC,LOW,REPORTED_FIRST_ORIENTATION,CORE_BASELINE,CORE_TRAIT_EVIDENCE,REPORTED_FIRST_ORIENTATION,4,4,IMPORTANT,4,KEEP,해결책을 요청하지 않은 정서 대화에서 원인과 결과가 먼저 궁금해지는 내적 반응을 직접 묻는다. 감정 우선의 반대 방향을 명확히 가르며 실제 행동과 분리된 핵심 증거로 적절하다.
m04-core-expert-kit.v0.1,R02,W1,13,NX-093,내가 한 것을 다른 사람이 확인할 예정일 때,해야 할 행동을 몇 번이고 다시 망설인다.,ER,ER-WD,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,평가 앞 반복 주저,3,4,SOME,3,COPY_REVISE,타인의 확인을 앞두고 반복해서 망설이는 반응은 걱정 기반 주저의 HIGH 방향에 맞는다. 해야 할 행동이 무엇인지 모호하고 반복 표현이 겹쳐 한 번에 떠올릴 수 있는 행동으로 구체화해야 한다.
m04-core-expert-kit.v0.1,R02,W1,14,NX-049,하던 중 예상하지 못한 작은 문제가 생겼을 때,불편한 감정이 한꺼번에 올라온다.,ER,ER-IR,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,즉각 동요,4,4,SOME,4,COPY_REVISE,작은 돌발 문제에 감정이 즉시 커지는 반응은 높은 정서 반응성을 직접 보여준다. 한꺼번에라는 표현을 더 일상적인 강도 변화 표현으로 바꾸면 응답 기준이 선명해진다.
m04-core-expert-kit.v0.1,R02,W1,15,NX-060,결과를 확신하기 어려운 선택을 해야 할 때,같은 걱정을 되짚느라 결정을 미룬다.,ER,ER-WD,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,걱정 유발 결정 지연,4,4,IMPORTANT,3,COPY_REVISE,불확실한 선택에서 걱정 반복과 결정 지연이 연결되어 높은 걱정 지속을 잘 보여준다. 다만 생각과 행동 두 반응이 함께 있어 걱정을 되짚는 한 반응에 초점을 맞추면 더 정확하다.
m04-core-expert-kit.v0.1,R02,W1,16,NX-062,앱이나 서비스에서 처음 보는 이용 규칙을 안내받았을 때,이용에 필요한 방법만 확인한다.,OE,OE-IE,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,적용 방법에서 탐색 종료,4,4,SOME,4,COPY_REVISE,새 규칙에서 필요한 사용법까지만 확인하는 반응은 낮은 지적 탐색에 맞는다. 앱 사용 경험과 필요한이라는 개인 기준의 영향을 줄이는 방향으로 상황을 넓히면 대표성이 좋아진다.
m04-core-expert-kit.v0.1,R02,W1,17,NX-143,이번 주 안에 할 일이 생겼을 때,언제 할지 대략적인 때를 정해둔다.,SM,SM-OS,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,시점 구조화,4,4,IMPORTANT,4,KEEP,주간 과업의 실행 시점을 미리 정하는 단일 행동이 구조화 성향을 명확히 드러낸다. 표현이 쉽고 HIGH 방향과 핵심 증거 역할에도 잘 맞는다.
m04-core-expert-kit.v0.1,R02,W1,18,NX-028,마음에 드는 장면이나 소리를 접한 뒤,그때의 느낌을 다시 떠올려본다.,OE,OE-AE,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,인상 재관여,3,4,SOME,2,HOLD,감각 경험의 느낌을 다시 떠올리는 반응은 미적 관여와 관련되지만 회상력과 기억 습관의 영향도 크다. 핵심 문항으로 쓰기 전에 현재 경험에서의 관여를 직접 묻는 대안과 비교해야 한다.
m04-core-expert-kit.v0.1,R02,W1,19,NX-003,여러 단계를 거친 일을 마치기 전에,눈에 걸리는 부분이 있을 때 다시 살핀다.,SM,SM-OS,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,단서 기반 확인,1,2,SOME,1,EXCLUDE,눈에 걸리는 부분을 다시 보는 행동은 구조화보다 주의력이나 완벽주의를 더 많이 반영한다. LOW 방향도 분명하지 않아 핵심 증거로 해석하기 어렵고 단순 문장 수정으로는 목표 축을 살리기 어렵다.
m04-core-expert-kit.v0.1,R02,W1,20,NX-076,작은 불편이 짧은 시간 안에 반복될 때,처음보다 짜증이 빠르게 쌓인다.,ER,ER-IR,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,누적 짜증,4,4,IMPORTANT,4,KEEP,작은 불편이 반복될 때 짜증이 누적되는 반응이 높은 정서 반응성을 잘 포착한다. 상황과 비교 기준이 구체적이고 한 반응에 집중되어 핵심 증거로 적합하다.
m04-core-expert-kit.v0.1,R02,W1,21,NX-086,가벼운 주제에서 의견이 엇갈릴 때,다른 사람들의 반응을 본 뒤 내 생각을 말한다.,SE,SE-AI,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,반응 확인 후 표현,4,4,SOME,4,KEEP,의견이 갈린 상황에서 주변 반응을 확인한 뒤 발언하는 행동은 낮은 선행 표현을 분명히 보여준다. 가벼운 주제로 위협 수준을 낮춰 단일 반응을 판단하기 쉽다.
m04-core-expert-kit.v0.1,R02,W1,22,NX-125,여럿이 가벼운 활동을 한동안 함께할 때,시간이 지날수록 기운이 줄어든다.,SE,SE-RE,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,공동 활동 중 소모,4,4,IMPORTANT,4,KEEP,공동 활동이 이어질수록 에너지가 줄어드는 경험을 직접 묻어 낮은 관계 에너지 방향에 맞는다. 참여 주도성과 구분되며 핵심 증거로 이해하기 쉽다.
m04-core-expert-kit.v0.1,R02,W1,23,NX-080,해보려던 일이 한 번 잘되지 않았을 때,다시 해도 잘되지 않을 장면이 반복해서 떠오른다.,ER,ER-WD,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,실패 예상 반복,4,4,IMPORTANT,4,KEEP,한 번의 실패 뒤 부정적 장면이 반복되는 사고를 구체적으로 묻는다. 높은 걱정 지속의 핵심 반응을 잘 포착하고 즉각적 감정 강도와도 구분된다.
m04-core-expert-kit.v0.1,R02,W1,24,NX-008,여러 날에 걸쳐 해야 하는 일이 있을 때,중간에 긴 공백이 생기지 않도록 나눠서 이어간다.,SM,SM-EP,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,분산 지속,4,4,IMPORTANT,2,COPY_REVISE,여러 날 동안 과업을 이어가는 행동은 높은 지속 완결성에 기여한다. 다만 나눠서 계획하는 구조화 반응과 공백 없이 지속하는 반응이 함께 있어 후자만 남기면 축 분리가 좋아진다.
m04-core-expert-kit.v0.1,R02,W1,25,NX-095,처음 들어간 일상 공간을 둘러볼 때,분위기에는 눈길이 짧게 머문다.,OE,OE-AE,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,공간 인상 짧은 관여,4,4,SOME,4,COPY_REVISE,새 공간의 분위기에 짧게 관여하는 반응은 낮은 미적 관여를 직접 보여준다. 짧게의 시간 기준을 더 행동적으로 표현하면 사람마다 다른 기준을 줄일 수 있다.
m04-core-expert-kit.v0.1,R02,W1,26,NX-077,관심 있는 주제로 대화가 길어질 때,잠시 대화에서 벗어나고 싶어진다.,SE,SE-RE,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,지속 교류 조절,4,4,IMPORTANT,4,KEEP,관심 주제라는 긍정 조건에서도 긴 대화 뒤 벗어나고 싶은 에너지 변화를 묻는다. 낮은 관계 에너지 방향을 선명하게 드러내며 참여 주도성과도 구분된다.
m04-core-expert-kit.v0.1,R02,W1,27,NX-107,여럿이 일을 나눠 맡았을 때,필요한 시점 전에 내 부분의 진행 상태를 확인한다.,SM,SM-RL,HIGH,SINGLE_RESPONSE,CONDITIONAL_MAIN,CONDITIONAL_TRAIT_EVIDENCE,사전 진행 확인,4,4,IMPORTANT,3,KEEP,공동 과업에서 필요한 때보다 앞서 진행 상태를 확인하는 행동은 책임 이행의 HIGH 방향을 지지한다. 구조화 습관의 영향은 있으나 의존 조건이 분명해 조건부 핵심 증거 역할로 적절하다.
m04-core-expert-kit.v0.1,R02,W1,28,NX-069,상대의 답이나 반응이 늦어질 때,답이 오기 전까지 한 가지 좋지 않은 이유에 오래 머물지 않는다.,ER,ER-WD,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,짧은 부정 추측,4,4,SOME,3,COPY_REVISE,답이 늦는 불확실한 상황에서 부정적 이유에 머무는 시간을 물어 LOW 방향에 맞는다. 부정문과 한 가지라는 제한이 응답을 어렵게 하므로 부정적 추측이 금방 지나가는지 직접 표현해야 한다.
m04-core-expert-kit.v0.1,R02,W1,29,NX-021,여럿이 모였지만 대화가 시작되지 않았을 때,다른 사람이 대화를 시작한 뒤 참여한다.,SE,SE-AI,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,시작 후 참여,4,4,SOME,4,KEEP,대화가 시작되지 않은 상황에서 다른 사람의 시작을 기다리는 행동이 낮은 선행 표현을 직접 드러낸다. 상황과 반응이 단순하고 관계 에너지와도 구분된다.
m04-core-expert-kit.v0.1,R02,W1,30,NX-140,현실과 다른 가벼운 가정을 접할 때,그 안에서 일어날 장면을 이어서 떠올린다.,OE,OE-CI,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,비위협 가정의 전개 확장,4,4,IMPORTANT,4,KEEP,비현실적이지만 부담 없는 가정에서 장면을 이어 만드는 반응은 높은 상상 확장을 잘 포착한다. 지적 탐색이나 미적 관여와 분리되고 핵심 증거로 이해하기 쉽다.
m04-core-expert-kit.v0.1,R02,W1,31,NX-013,가까운 사람이 계획한 일이 뜻대로 되지 않았다고 메시지를 보낼 때,처음에는 어떻게 하면 일이 나아질지가 궁금해진다.,RO,RO-EC,LOW,REPORTED_FIRST_ORIENTATION,CORE_BASELINE,CORE_TRAIT_EVIDENCE,REPORTED_FIRST_ORIENTATION,4,4,IMPORTANT,4,KEEP,가까운 사람의 실패 소식에서 해결 방향이 먼저 궁금해지는 첫 생각을 직접 묻는다. 낮은 감정 우선 방향을 선명하게 포착하고 실제 배려 행동과 분리되어 핵심 증거로 적합하다.
