protocol_version,reviewer_slot,wave_id,sequence_in_wave,opaque_item_id,context_label,prompt_text,target_domain,target_facet,keyed_direction,response_layer,evidence_role,score_role,intended_response_process,target_relevance_rating_1_4,key_direction_fit_rating_1_4,coverage_contribution_rating,adjacent_separation_rating_1_4,recommendation,final_rationale
m04-core-expert-kit.v0.1,R01,W2,1,NX-089,가깝지는 않은 사람이 힘든 일에 대한 내 의견을 물을 때,처음에는 그 사람이 어떤 마음이었는지가 궁금해진다.,RO,RO-EC,HIGH,REPORTED_FIRST_ORIENTATION,CORE_BASELINE,CORE_TRAIT_EVIDENCE,REPORTED_FIRST_ORIENTATION,4,4,IMPORTANT,3,KEEP,의견을 요청받은 상황에서도 해결보다 상대 마음이 먼저 궁금한 높은 관계 우선 방향이 잘 드러난다.
m04-core-expert-kit.v0.1,R01,W2,2,NX-077,관심 있는 주제로 대화가 길어질 때,잠시 대화에서 벗어나고 싶어진다.,SE,SE-RE,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,지속 교류 조절,4,4,SOME,4,KEEP,관심 있는 주제에서도 교류를 잠시 벗어나고 싶은 낮은 에너지 방향을 직접 묻는다.
m04-core-expert-kit.v0.1,R01,W2,3,NX-113,처음 만난 사람들과 가볍게 이야기할 때,대화 흐름에 함께할수록 기운이 붙는다.,SE,SE-RE,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,새 교류 중 활성화,4,4,SOME,3,KEEP,새로운 사람과 교류하며 에너지가 붙는 높은 방향이 분명하나 첫 만남의 긴장과 문화 규범 영향은 남는다.
m04-core-expert-kit.v0.1,R01,W2,4,NX-054,가까운 사람이 계획한 일이 뜻대로 되지 않았다고 메시지를 보낼 때,처음에는 그 사람이 지금 어떤 마음일지가 궁금해진다.,RO,RO-EC,HIGH,REPORTED_FIRST_ORIENTATION,CORE_BASELINE,CORE_TRAIT_EVIDENCE,REPORTED_FIRST_ORIENTATION,4,4,IMPORTANT,3,KEEP,실패한 계획이라는 해결 장면에서 상대 마음이 먼저 궁금한 높은 방향을 구체적으로 제시한다.
m04-core-expert-kit.v0.1,R01,W2,5,NX-085,여럿이 일을 나눠 맡았을 때,다른 사람이 물어볼 때 내 부분의 진행 상태를 확인한다.,SM,SM-RL,LOW,SINGLE_RESPONSE,CONDITIONAL_MAIN,CONDITIONAL_TRAIT_EVIDENCE,요청 후 진행 확인,3,4,IMPORTANT,3,KEEP,자발적 확인보다 요청 뒤 확인하는 낮은 방향을 보여주며 조건부 역할 이행 신호로는 적절하다.
m04-core-expert-kit.v0.1,R01,W2,6,NX-001,해야 할 일이 몇 가지 겹쳐 있을 때,그때 눈에 띄는 일부터 처리한다.,SM,SM-OS,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,현재 단서 기반 처리,3,4,SOME,3,COPY_REVISE,눈에 띄는 일부터 처리하는 낮은 구조화 방향은 맞지만 주의 포착 효과와 분리되도록 순서를 정하지 않는다는 점을 더 직접 써야 한다.
m04-core-expert-kit.v0.1,R01,W2,7,NX-025,인터넷에서 같은 주제를 다르게 설명하는 글 두 개를 발견했을 때,각 글이 어떤 근거로 설명하는지 비교해본다.,OE,OE-IE,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,대안 설명 비교,4,4,IMPORTANT,3,KEEP,서로 다른 설명의 근거까지 비교하는 반응은 필요한 이해를 넘어선 높은 지적 탐구를 잘 포착한다.
m04-core-expert-kit.v0.1,R01,W2,8,NX-095,처음 들어간 일상 공간을 둘러볼 때,분위기에는 눈길이 짧게 머문다.,OE,OE-AE,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,공간 인상 짧은 관여,4,4,SOME,4,KEEP,새 공간의 분위기에 짧게만 관여하는 낮은 미적 경험 방향이 명확하다.
m04-core-expert-kit.v0.1,R01,W2,9,NX-036,여럿의 일정을 맞출 때,내가 가능한 시간을 먼저 알린다.,SE,SE-AI,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,조율 정보 선행 제시,3,4,SOME,3,KEEP,가능 시간을 먼저 밖으로 꺼내는 방향은 맞지만 일정 협력 규범의 영향도 일부 포함된다.
m04-core-expert-kit.v0.1,R01,W2,10,NX-047,누군가 속상한 일과 해결할 문제를 함께 이야기할 때,원인과 해결할 부분이 먼저 눈에 들어온다.,RO,RO-EC,LOW,REPORTED_FIRST_ORIENTATION,CORE_BASELINE,CORE_TRAIT_EVIDENCE,REPORTED_FIRST_ORIENTATION,4,4,IMPORTANT,4,KEEP,마음과 해결이 함께 있는 장면에서 원인과 해결이 먼저 보이는 낮은 방향을 가장 직접적으로 묻는다.
