protocol_version,reviewer_slot,wave_id,sequence_in_wave,opaque_item_id,context_label,prompt_text,first_construct_mapping,second_construct_mapping,direction_guess,clarity_rating_1_4,single_response_rating_1_4,universality_rating_1_4,scale_fit_rating_1_4,desirable_direction_guess,risk_flags,fatal_risk_note,stage1_notes
m04-core-expert-kit.v0.1,R04,W3,1,NX-016,상대의 실수 때문에 함께한 일에 문제가 생겼을 때,고쳐야 할 행동을 중심으로 말한다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R04,W3,2,NX-110,해보려던 일이 한 번 잘되지 않았을 때,다음 시도를 생각할 때 걱정이 오래 이어지지 않는다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R04,W3,3,NX-023,궁금했던 질문의 답을 찾았을 때,그 답이 나온 이유나 배경까지 더 알아본다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R04,W3,4,NX-087,상대의 말이 끝난 뒤 해결 방법이 떠올랐을 때,떠오른 해결 방법부터 말한다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R04,W3,5,NX-127,내가 마쳐야 다른 사람이 이어갈 수 있을 때,상대가 요청한 뒤 필요한 부분을 넘긴다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R04,W3,6,NX-113,처음 만난 사람들과 가볍게 이야기할 때,대화 흐름에 함께할수록 기운이 붙는다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R04,W3,7,NX-005,누군가 해결책을 묻지 않고 속상한 일을 이야기할 때,이야기의 원인과 결과가 먼저 궁금해진다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R04,W3,8,NX-089,가깝지는 않은 사람이 힘든 일에 대한 내 의견을 물을 때,처음에는 그 사람이 어떤 마음이었는지가 궁금해진다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R04,W3,9,NX-149,해야 할 일이 평소보다 조금 늘었을 때,일이 늘어도 걱정이 오래 이어지지는 않는다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R04,W3,10,NX-093,내가 한 것을 다른 사람이 확인할 예정일 때,해야 할 행동을 몇 번이고 다시 망설인다.,,,,,,,,,,,
