protocol_version,reviewer_slot,wave_id,sequence_in_wave,opaque_item_id,context_label,prompt_text,first_construct_mapping,second_construct_mapping,direction_guess,clarity_rating_1_4,single_response_rating_1_4,universality_rating_1_4,scale_fit_rating_1_4,desirable_direction_guess,risk_flags,fatal_risk_note,stage1_notes
m04-core-expert-kit.v0.1,R07,W2,1,NX-063,익숙한 사람들과 한동안 이야기를 나눌 때,혼자 조용히 있을 시간이 필요해진다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R07,W2,2,NX-081,사소한 일이 꼬여 감정이 올라온 뒤,다음 일을 할 때는 감정의 크기가 줄어든다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R07,W2,3,NX-011,함께 있던 사람이 평소보다 지쳐 보일 때,그 사람이 괜찮은지 자연스럽게 신경이 간다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R07,W2,4,NX-126,해야 하지만 당장 재미나 보상이 적은 일을 할 때,그날의 관심이나 기운에 따라 이어가는 정도가 달라진다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R07,W2,5,NX-096,영상이나 사진의 한 장면을 볼 때,그 장면이 주는 인상을 곱씹어본다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R07,W2,6,NX-119,며칠 쉬었다가 다시 이어야 하는 일이 있을 때,다시 하고 싶은 마음이나 계기가 생길 때 재개한다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R07,W2,7,NX-139,여럿이 가벼운 활동을 함께할 때,그 흐름에 들어가면 기운이 살아난다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R07,W2,8,NX-104,가깝지는 않은 사람이 힘든 일을 꺼낼 때,내 생각을 말하기 전에 그 사람이 어떤 마음인지 먼저 확인한다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R07,W2,9,NX-097,여럿의 일정을 맞출 때,다른 사람의 가능 시간을 확인한 뒤 내 시간을 말한다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R07,W2,10,NX-010,상대의 실수 때문에 함께한 일에 문제가 생겼을 때,그 사람의 태도나 성격까지 함께 말한다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R07,W2,11,NX-015,상대의 답이나 반응이 늦어질 때,좋지 않은 이유가 반복해서 떠오른다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R07,W2,12,NX-038,이야기의 다음 내용을 알기 전,이어질 장면을 머릿속으로 떠올려본다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R07,W2,13,NX-056,미뤄도 당장 문제없는 할 일이 생겼을 때,해야 할 때가 가까워져야 첫 행동을 시작한다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R07,W2,14,NX-040,나중에 다시 쓸 자료를 보관할 때,종류나 쓰임에 따라 찾을 곳을 나눈다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R07,W2,15,NX-083,하늘이나 나무 같은 일상 풍경을 볼 때,잠시 본 뒤 하던 일로 관심이 돌아간다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R07,W2,16,NX-045,끝내기까지 작은 마무리만 남았을 때,필요해지는 시점까지 남은 부분을 그대로 둔다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R07,W2,17,NX-021,여럿이 모였지만 대화가 시작되지 않았을 때,다른 사람이 대화를 시작한 뒤 참여한다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R07,W2,18,NX-124,가보지 않은 공간에 대한 설명을 접할 때,그곳의 모습을 머릿속으로 그려본다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R07,W2,19,NX-086,가벼운 주제에서 의견이 엇갈릴 때,다른 사람들의 반응을 본 뒤 내 생각을 말한다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R07,W2,20,NX-094,상대의 말이 끝난 뒤 해결 방법이 떠올랐을 때,상대가 더 말하고 싶은지 확인한 뒤 내 생각을 말한다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R07,W2,21,NX-084,내 제안을 충분히 설명한 뒤 상대가 원하지 않는다고 말했을 때,결정을 바꿀 다른 설득 방법이 떠오른다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R07,W2,22,NX-031,함께 준비한 일이 잘 풀리지 않았을 때,처음에는 일이 어긋난 부분에 주의가 간다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R07,W2,23,NX-049,하던 중 예상하지 못한 작은 문제가 생겼을 때,불편한 감정이 한꺼번에 올라온다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R07,W2,24,NX-114,해야 할 일이 평소보다 조금 늘었을 때,다 해내지 못할 것 같다는 생각이 계속 이어진다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R07,W2,25,NX-148,평범한 일상 장면을 보고 있을 때,다르게 이어질 장면을 떠올려본다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R07,W2,26,NX-134,하던 일을 일상적인 이유로 잠시 멈춘 뒤,다시 시작할 계기가 생길 때까지 그대로 둔다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R07,W2,27,NX-115,인터넷에서 같은 주제를 다르게 설명하는 글 두 개를 발견했을 때,한 글의 설명으로 이해되면 다른 글은 더 살펴보지 않는다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R07,W2,28,NX-079,반복해서 쓰는 물건이나 자료를 둘 때,다시 찾을 자리를 정해둔다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R07,W2,29,NX-064,의견 충돌이 길어져 답답해졌을 때,상대의 태도나 성격까지 문제로 말한다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R07,W2,30,NX-102,사소한 일이 생각대로 되지 않을 때,짜증이 금방 커진다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R07,W2,31,NX-033,금방 끝낼 수 있는 부탁을 들어주기로 했을 때,다시 생각났을 때 처리한다.,,,,,,,,,,,
