protocol_version,reviewer_slot,wave_id,sequence_in_wave,opaque_item_id,context_label,prompt_text,first_construct_mapping,second_construct_mapping,direction_guess,clarity_rating_1_4,single_response_rating_1_4,universality_rating_1_4,scale_fit_rating_1_4,desirable_direction_guess,risk_flags,fatal_risk_note,stage1_notes
m04-core-expert-kit.v0.1,R04,W1,1,NX-044,누군가 속상한 일과 해결할 문제를 함께 이야기할 때,해결 방법을 말하기 전에 상대가 어떤 마음인지 먼저 확인한다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R04,W1,2,NX-027,미뤄도 당장 문제없는 할 일이 생겼을 때,해야 할 때가 가까워지기 전에 첫 행동을 시작한다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R04,W1,3,NX-072,처음 보는 기능이 있는 생활용품을 사용할 때,왜 그런 방식으로 작동하는지 궁금해진다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R04,W1,4,NX-045,끝내기까지 작은 마무리만 남았을 때,필요해지는 시점까지 남은 부분을 그대로 둔다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R04,W1,5,NX-125,여럿이 가벼운 활동을 한동안 함께할 때,시간이 지날수록 기운이 줄어든다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R04,W1,6,NX-004,해야 할 일이 몇 가지 겹쳐 있을 때,할 일을 순서나 묶음으로 정리한다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R04,W1,7,NX-132,하나의 가벼운 가능성이 떠올랐을 때,뒤에 이어질 장면까지 펼쳐본다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R04,W1,8,NX-066,이번 주 안에 할 일이 생겼을 때,할 수 있는 때가 생기면 시작한다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R04,W1,9,NX-073,관심 있는 주제로 대화가 길어질 때,기운이 계속 이어진다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R04,W1,10,NX-148,평범한 일상 장면을 보고 있을 때,다르게 이어질 장면을 떠올려본다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R04,W1,11,NX-028,마음에 드는 장면이나 소리를 접한 뒤,그때의 느낌을 다시 떠올려본다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R04,W1,12,NX-063,익숙한 사람들과 한동안 이야기를 나눌 때,혼자 조용히 있을 시간이 필요해진다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R04,W1,13,NX-085,여럿이 일을 나눠 맡았을 때,다른 사람이 물어볼 때 내 부분의 진행 상태를 확인한다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R04,W1,14,NX-052,비슷한 일을 반복해서 처리할 때,다음에도 따를 수 있는 순서를 만들어둔다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R04,W1,15,NX-086,가벼운 주제에서 의견이 엇갈릴 때,다른 사람들의 반응을 본 뒤 내 생각을 말한다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R04,W1,16,NX-002,처음 들어간 일상 공간을 둘러볼 때,그곳이 주는 분위기에 관심이 간다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R04,W1,17,NX-119,며칠 쉬었다가 다시 이어야 하는 일이 있을 때,다시 하고 싶은 마음이나 계기가 생길 때 재개한다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R04,W1,18,NX-075,결과가 아직 정해지지 않은 일을 기다릴 때,잘못될 가능성이 여러 번 떠오른다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R04,W1,19,NX-134,하던 일을 일상적인 이유로 잠시 멈춘 뒤,다시 시작할 계기가 생길 때까지 그대로 둔다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R04,W1,20,NX-046,다른 사람과 정한 내용이 여러 가지일 때,내가 맡은 내용과 시점을 다시 확인한다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R04,W1,21,NX-140,현실과 다른 가벼운 가정을 접할 때,그 안에서 일어날 장면을 이어서 떠올린다.,,,,,,,,,,,
